route_id,service_id,trip_id,trip_headsign,shape_id
69914,WE,10.69914,[Dummy]OSM Route No. 69914,69914
69914,WE,20.69914,[Dummy]OSM Route No. 69914,69914
69914,WE,30.69914,[Dummy]OSM Route No. 69914,69914
69914,WD,11.69914,[Dummy]OSM Route No. 69914,69914
69914,WD,21.69914,[Dummy]OSM Route No. 69914,69914
69914,WD,31.69914,[Dummy]OSM Route No. 69914,69914
69916,WE,10.69916,[Dummy]OSM Route No. 69916,69916
69916,WE,20.69916,[Dummy]OSM Route No. 69916,69916
69916,WE,30.69916,[Dummy]OSM Route No. 69916,69916
69916,WD,11.69916,[Dummy]OSM Route No. 69916,69916
69916,WD,21.69916,[Dummy]OSM Route No. 69916,69916
69916,WD,31.69916,[Dummy]OSM Route No. 69916,69916
69936,WE,10.69936,[Dummy]Buslinie 31 Freiburg - Tuniberg - Breisach,69936
69936,WE,20.69936,[Dummy]Buslinie 31 Freiburg - Tuniberg - Breisach,69936
69936,WE,30.69936,[Dummy]Buslinie 31 Freiburg - Tuniberg - Breisach,69936
69936,WD,11.69936,[Dummy]Buslinie 31 Freiburg - Tuniberg - Breisach,69936
69936,WD,21.69936,[Dummy]Buslinie 31 Freiburg - Tuniberg - Breisach,69936
69936,WD,31.69936,[Dummy]Buslinie 31 Freiburg - Tuniberg - Breisach,69936
69937,WE,10.69937,[Dummy]OSM Route No. 69937,69937
69937,WE,20.69937,[Dummy]OSM Route No. 69937,69937
69937,WE,30.69937,[Dummy]OSM Route No. 69937,69937
69937,WD,11.69937,[Dummy]OSM Route No. 69937,69937
69937,WD,21.69937,[Dummy]OSM Route No. 69937,69937
69937,WD,31.69937,[Dummy]OSM Route No. 69937,69937
69998,WE,10.69998,[Dummy]Hauptbahnhof-to-Richard-Strauss-Straße,69998
69998,WE,20.69998,[Dummy]Hauptbahnhof-to-Richard-Strauss-Straße,69998
69998,WE,30.69998,[Dummy]Hauptbahnhof-to-Richard-Strauss-Straße,69998
69998,WD,11.69998,[Dummy]Hauptbahnhof-to-Richard-Strauss-Straße,69998
69998,WD,21.69998,[Dummy]Hauptbahnhof-to-Richard-Strauss-Straße,69998
69998,WD,31.69998,[Dummy]Hauptbahnhof-to-Richard-Strauss-Straße,69998
70035,WE,10.70035,"[Dummy]Bergasse, Freiburg im Breisgau-to-Gundelfinger Straße, Freiburg im Breisgau",70035
70035,WE,20.70035,"[Dummy]Bergasse, Freiburg im Breisgau-to-Gundelfinger Straße, Freiburg im Breisgau",70035
70035,WE,30.70035,"[Dummy]Bergasse, Freiburg im Breisgau-to-Gundelfinger Straße, Freiburg im Breisgau",70035
70035,WD,11.70035,"[Dummy]Bergasse, Freiburg im Breisgau-to-Gundelfinger Straße, Freiburg im Breisgau",70035
70035,WD,21.70035,"[Dummy]Bergasse, Freiburg im Breisgau-to-Gundelfinger Straße, Freiburg im Breisgau",70035
70035,WD,31.70035,"[Dummy]Bergasse, Freiburg im Breisgau-to-Gundelfinger Straße, Freiburg im Breisgau",70035
70036,WE,10.70036,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Gundelfingen Bahnhof",70036
70036,WE,20.70036,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Gundelfingen Bahnhof",70036
70036,WE,30.70036,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Gundelfingen Bahnhof",70036
70036,WD,11.70036,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Gundelfingen Bahnhof",70036
70036,WD,21.70036,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Gundelfingen Bahnhof",70036
70036,WD,31.70036,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Gundelfingen Bahnhof",70036
70042,WE,10.70042,[Dummy]OSM Route No. 70042,70042
70042,WE,20.70042,[Dummy]OSM Route No. 70042,70042
70042,WE,30.70042,[Dummy]OSM Route No. 70042,70042
70042,WD,11.70042,[Dummy]OSM Route No. 70042,70042
70042,WD,21.70042,[Dummy]OSM Route No. 70042,70042
70042,WD,31.70042,[Dummy]OSM Route No. 70042,70042
70045,WE,10.70045,[Dummy]OSM Route No. 70045,70045
70045,WE,20.70045,[Dummy]OSM Route No. 70045,70045
70045,WE,30.70045,[Dummy]OSM Route No. 70045,70045
70045,WD,11.70045,[Dummy]OSM Route No. 70045,70045
70045,WD,21.70045,[Dummy]OSM Route No. 70045,70045
70045,WD,31.70045,[Dummy]OSM Route No. 70045,70045
70052,WE,10.70052,[Dummy]OSM Route No. 70052,70052
70052,WE,20.70052,[Dummy]OSM Route No. 70052,70052
70052,WE,30.70052,[Dummy]OSM Route No. 70052,70052
70052,WD,11.70052,[Dummy]OSM Route No. 70052,70052
70052,WD,21.70052,[Dummy]OSM Route No. 70052,70052
70052,WD,31.70052,[Dummy]OSM Route No. 70052,70052
70369,WE,10.70369,[Dummy]ElsassRegio-Linie Freiburg-Colmar,70369
70369,WE,20.70369,[Dummy]ElsassRegio-Linie Freiburg-Colmar,70369
70369,WE,30.70369,[Dummy]ElsassRegio-Linie Freiburg-Colmar,70369
70369,WD,11.70369,[Dummy]ElsassRegio-Linie Freiburg-Colmar,70369
70369,WD,21.70369,[Dummy]ElsassRegio-Linie Freiburg-Colmar,70369
70369,WD,31.70369,[Dummy]ElsassRegio-Linie Freiburg-Colmar,70369
71150,WE,10.71150,[Dummy]OSM Route No. 71150,71150
71150,WE,20.71150,[Dummy]OSM Route No. 71150,71150
71150,WE,30.71150,[Dummy]OSM Route No. 71150,71150
71150,WD,11.71150,[Dummy]OSM Route No. 71150,71150
71150,WD,21.71150,[Dummy]OSM Route No. 71150,71150
71150,WD,31.71150,[Dummy]OSM Route No. 71150,71150
71919,WE,10.71919,[Dummy],71919
71919,WE,20.71919,[Dummy],71919
71919,WE,30.71919,[Dummy],71919
71919,WD,11.71919,[Dummy],71919
71919,WD,21.71919,[Dummy],71919
71919,WD,31.71919,[Dummy],71919
72507,WE,10.72507,[Dummy]OSM Route No. 72507,72507
72507,WE,20.72507,[Dummy]OSM Route No. 72507,72507
72507,WE,30.72507,[Dummy]OSM Route No. 72507,72507
72507,WD,11.72507,[Dummy]OSM Route No. 72507,72507
72507,WD,21.72507,[Dummy]OSM Route No. 72507,72507
72507,WD,31.72507,[Dummy]OSM Route No. 72507,72507
72535,WE,10.72535,[Dummy]OSM Route No. 72535,72535
72535,WE,20.72535,[Dummy]OSM Route No. 72535,72535
72535,WE,30.72535,[Dummy]OSM Route No. 72535,72535
72535,WD,11.72535,[Dummy]OSM Route No. 72535,72535
72535,WD,21.72535,[Dummy]OSM Route No. 72535,72535
72535,WD,31.72535,[Dummy]OSM Route No. 72535,72535
74932,WE,10.74932,[Dummy],74932
74932,WE,20.74932,[Dummy],74932
74932,WE,30.74932,[Dummy],74932
74932,WD,11.74932,[Dummy],74932
74932,WD,21.74932,[Dummy],74932
74932,WD,31.74932,[Dummy],74932
77721,WE,10.77721,[Dummy]OSM Route No. 77721,77721
77721,WE,20.77721,[Dummy]OSM Route No. 77721,77721
77721,WE,30.77721,[Dummy]OSM Route No. 77721,77721
77721,WD,11.77721,[Dummy]OSM Route No. 77721,77721
77721,WD,21.77721,[Dummy]OSM Route No. 77721,77721
77721,WD,31.77721,[Dummy]OSM Route No. 77721,77721
120458,WE,10.120458,[Dummy]OSM Route No. 120458,120458
120458,WE,20.120458,[Dummy]OSM Route No. 120458,120458
120458,WE,30.120458,[Dummy]OSM Route No. 120458,120458
120458,WD,11.120458,[Dummy]OSM Route No. 120458,120458
120458,WD,21.120458,[Dummy]OSM Route No. 120458,120458
120458,WD,31.120458,[Dummy]OSM Route No. 120458,120458
171590,WE,10.171590,[Dummy]OSM Route No. 171590,171590
171590,WE,20.171590,[Dummy]OSM Route No. 171590,171590
171590,WE,30.171590,[Dummy]OSM Route No. 171590,171590
171590,WD,11.171590,[Dummy]OSM Route No. 171590,171590
171590,WD,21.171590,[Dummy]OSM Route No. 171590,171590
171590,WD,31.171590,[Dummy]OSM Route No. 171590,171590
318785,WE,10.318785,[Dummy]OSM Route No. 318785,318785
318785,WE,20.318785,[Dummy]OSM Route No. 318785,318785
318785,WE,30.318785,[Dummy]OSM Route No. 318785,318785
318785,WD,11.318785,[Dummy]OSM Route No. 318785,318785
318785,WD,21.318785,[Dummy]OSM Route No. 318785,318785
318785,WD,31.318785,[Dummy]OSM Route No. 318785,318785
421622,WE,10.421622,[Dummy]OSM Route No. 421622,421622
421622,WE,20.421622,[Dummy]OSM Route No. 421622,421622
421622,WE,30.421622,[Dummy]OSM Route No. 421622,421622
421622,WD,11.421622,[Dummy]OSM Route No. 421622,421622
421622,WD,21.421622,[Dummy]OSM Route No. 421622,421622
421622,WD,31.421622,[Dummy]OSM Route No. 421622,421622
422973,WE,10.422973,[Dummy]OSM Route No. 422973,422973
422973,WE,20.422973,[Dummy]OSM Route No. 422973,422973
422973,WE,30.422973,[Dummy]OSM Route No. 422973,422973
422973,WD,11.422973,[Dummy]OSM Route No. 422973,422973
422973,WD,21.422973,[Dummy]OSM Route No. 422973,422973
422973,WD,31.422973,[Dummy]OSM Route No. 422973,422973
556304,WE,10.556304,"[Dummy]Lassbergstraße, Freiburg im Breisgau-to-Löwen, Freiburg im Breisgau",556304
556304,WE,20.556304,"[Dummy]Lassbergstraße, Freiburg im Breisgau-to-Löwen, Freiburg im Breisgau",556304
556304,WE,30.556304,"[Dummy]Lassbergstraße, Freiburg im Breisgau-to-Löwen, Freiburg im Breisgau",556304
556304,WD,11.556304,"[Dummy]Lassbergstraße, Freiburg im Breisgau-to-Löwen, Freiburg im Breisgau",556304
556304,WD,21.556304,"[Dummy]Lassbergstraße, Freiburg im Breisgau-to-Löwen, Freiburg im Breisgau",556304
556304,WD,31.556304,"[Dummy]Lassbergstraße, Freiburg im Breisgau-to-Löwen, Freiburg im Breisgau",556304
659834,WE,10.659834,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Berggasse. Freiburg im Breisgau",659834
659834,WE,20.659834,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Berggasse. Freiburg im Breisgau",659834
659834,WE,30.659834,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Berggasse. Freiburg im Breisgau",659834
659834,WD,11.659834,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Berggasse. Freiburg im Breisgau",659834
659834,WD,21.659834,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Berggasse. Freiburg im Breisgau",659834
659834,WD,31.659834,"[Dummy]Gundelfinger Straße, Freiburg im Breisgau-to-Berggasse. Freiburg im Breisgau",659834
1079463,WE,10.1079463,[Dummy]Moosweiher-to-Lassbergstraße,1079463
1079463,WE,20.1079463,[Dummy]Moosweiher-to-Lassbergstraße,1079463
1079463,WE,30.1079463,[Dummy]Moosweiher-to-Lassbergstraße,1079463
1079463,WD,11.1079463,[Dummy]Moosweiher-to-Lassbergstraße,1079463
1079463,WD,21.1079463,[Dummy]Moosweiher-to-Lassbergstraße,1079463
1079463,WD,31.1079463,[Dummy]Moosweiher-to-Lassbergstraße,1079463
1079464,WE,10.1079464,[Dummy]Lassbergstraße-to-Moosweiher,1079464
1079464,WE,20.1079464,[Dummy]Lassbergstraße-to-Moosweiher,1079464
1079464,WE,30.1079464,[Dummy]Lassbergstraße-to-Moosweiher,1079464
1079464,WD,11.1079464,[Dummy]Lassbergstraße-to-Moosweiher,1079464
1079464,WD,21.1079464,[Dummy]Lassbergstraße-to-Moosweiher,1079464
1079464,WD,31.1079464,[Dummy]Lassbergstraße-to-Moosweiher,1079464
1080375,WE,10.1080375,[Dummy]Hornusstraße-to-Dorfstraße,1080375
1080375,WE,20.1080375,[Dummy]Hornusstraße-to-Dorfstraße,1080375
1080375,WE,30.1080375,[Dummy]Hornusstraße-to-Dorfstraße,1080375
1080375,WD,11.1080375,[Dummy]Hornusstraße-to-Dorfstraße,1080375
1080375,WD,21.1080375,[Dummy]Hornusstraße-to-Dorfstraße,1080375
1080375,WD,31.1080375,[Dummy]Hornusstraße-to-Dorfstraße,1080375
1080376,WE,10.1080376,[Dummy]Dorfstraße-to-Hornusstraße,1080376
1080376,WE,20.1080376,[Dummy]Dorfstraße-to-Hornusstraße,1080376
1080376,WE,30.1080376,[Dummy]Dorfstraße-to-Hornusstraße,1080376
1080376,WD,11.1080376,[Dummy]Dorfstraße-to-Hornusstraße,1080376
1080376,WD,21.1080376,[Dummy]Dorfstraße-to-Hornusstraße,1080376
1080376,WD,31.1080376,[Dummy]Dorfstraße-to-Hornusstraße,1080376
1104119,WE,10.1104119,[Dummy]Innsbrucker Straße-to-Munzinger Straße,1104119
1104119,WE,20.1104119,[Dummy]Innsbrucker Straße-to-Munzinger Straße,1104119
1104119,WE,30.1104119,[Dummy]Innsbrucker Straße-to-Munzinger Straße,1104119
1104119,WD,11.1104119,[Dummy]Innsbrucker Straße-to-Munzinger Straße,1104119
1104119,WD,21.1104119,[Dummy]Innsbrucker Straße-to-Munzinger Straße,1104119
1104119,WD,31.1104119,[Dummy]Innsbrucker Straße-to-Munzinger Straße,1104119
1104120,WE,10.1104120,[Dummy]Munzinger Straße-to-Innsbrucker Straße,1104120
1104120,WE,20.1104120,[Dummy]Munzinger Straße-to-Innsbrucker Straße,1104120
1104120,WE,30.1104120,[Dummy]Munzinger Straße-to-Innsbrucker Straße,1104120
1104120,WD,11.1104120,[Dummy]Munzinger Straße-to-Innsbrucker Straße,1104120
1104120,WD,21.1104120,[Dummy]Munzinger Straße-to-Innsbrucker Straße,1104120
1104120,WD,31.1104120,[Dummy]Munzinger Straße-to-Innsbrucker Straße,1104120
1108847,WE,10.1108847,[Dummy]Hornusstraße-to-Bollerstaudenstraße,1108847
1108847,WE,20.1108847,[Dummy]Hornusstraße-to-Bollerstaudenstraße,1108847
1108847,WE,30.1108847,[Dummy]Hornusstraße-to-Bollerstaudenstraße,1108847
1108847,WD,11.1108847,[Dummy]Hornusstraße-to-Bollerstaudenstraße,1108847
1108847,WD,21.1108847,[Dummy]Hornusstraße-to-Bollerstaudenstraße,1108847
1108847,WD,31.1108847,[Dummy]Hornusstraße-to-Bollerstaudenstraße,1108847
1108848,WE,10.1108848,[Dummy]Bollerstaudenstraße-to-Hornusstraße,1108848
1108848,WE,20.1108848,[Dummy]Bollerstaudenstraße-to-Hornusstraße,1108848
1108848,WE,30.1108848,[Dummy]Bollerstaudenstraße-to-Hornusstraße,1108848
1108848,WD,11.1108848,[Dummy]Bollerstaudenstraße-to-Hornusstraße,1108848
1108848,WD,21.1108848,[Dummy]Bollerstaudenstraße-to-Hornusstraße,1108848
1108848,WD,31.1108848,[Dummy]Bollerstaudenstraße-to-Hornusstraße,1108848
1197648,WE,10.1197648,[Dummy]Gundelfinger Straße-to-Paduaallee,1197648
1197648,WE,20.1197648,[Dummy]Gundelfinger Straße-to-Paduaallee,1197648
1197648,WE,30.1197648,[Dummy]Gundelfinger Straße-to-Paduaallee,1197648
1197648,WD,11.1197648,[Dummy]Gundelfinger Straße-to-Paduaallee,1197648
1197648,WD,21.1197648,[Dummy]Gundelfinger Straße-to-Paduaallee,1197648
1197648,WD,31.1197648,[Dummy]Gundelfinger Straße-to-Paduaallee,1197648
1197649,WE,10.1197649,[Dummy]Paduaallee-to-Gundelfinger Straße,1197649
1197649,WE,20.1197649,[Dummy]Paduaallee-to-Gundelfinger Straße,1197649
1197649,WE,30.1197649,[Dummy]Paduaallee-to-Gundelfinger Straße,1197649
1197649,WD,11.1197649,[Dummy]Paduaallee-to-Gundelfinger Straße,1197649
1197649,WD,21.1197649,[Dummy]Paduaallee-to-Gundelfinger Straße,1197649
1197649,WD,31.1197649,[Dummy]Paduaallee-to-Gundelfinger Straße,1197649
1560703,WE,10.1560703,[Dummy]OSM Route No. 1560703,1560703
1560703,WE,20.1560703,[Dummy]OSM Route No. 1560703,1560703
1560703,WE,30.1560703,[Dummy]OSM Route No. 1560703,1560703
1560703,WD,11.1560703,[Dummy]OSM Route No. 1560703,1560703
1560703,WD,21.1560703,[Dummy]OSM Route No. 1560703,1560703
1560703,WD,31.1560703,[Dummy]OSM Route No. 1560703,1560703
1602986,WE,10.1602986,[Dummy]Schneeburgstraße-to-Scherrerplatz,1602986
1602986,WE,20.1602986,[Dummy]Schneeburgstraße-to-Scherrerplatz,1602986
1602986,WE,30.1602986,[Dummy]Schneeburgstraße-to-Scherrerplatz,1602986
1602986,WD,11.1602986,[Dummy]Schneeburgstraße-to-Scherrerplatz,1602986
1602986,WD,21.1602986,[Dummy]Schneeburgstraße-to-Scherrerplatz,1602986
1602986,WD,31.1602986,[Dummy]Schneeburgstraße-to-Scherrerplatz,1602986
1608136,WE,10.1608136,[Dummy]Pressehaus-to-Munzinger-Straße,1608136
1608136,WE,20.1608136,[Dummy]Pressehaus-to-Munzinger-Straße,1608136
1608136,WE,30.1608136,[Dummy]Pressehaus-to-Munzinger-Straße,1608136
1608136,WD,11.1608136,[Dummy]Pressehaus-to-Munzinger-Straße,1608136
1608136,WD,21.1608136,[Dummy]Pressehaus-to-Munzinger-Straße,1608136
1608136,WD,31.1608136,[Dummy]Pressehaus-to-Munzinger-Straße,1608136
1608137,WE,10.1608137,[Dummy]Munzinger-Straße-to-Hauptbahnhof,1608137
1608137,WE,20.1608137,[Dummy]Munzinger-Straße-to-Hauptbahnhof,1608137
1608137,WE,30.1608137,[Dummy]Munzinger-Straße-to-Hauptbahnhof,1608137
1608137,WD,11.1608137,[Dummy]Munzinger-Straße-to-Hauptbahnhof,1608137
1608137,WD,21.1608137,[Dummy]Munzinger-Straße-to-Hauptbahnhof,1608137
1608137,WD,31.1608137,[Dummy]Munzinger-Straße-to-Hauptbahnhof,1608137
1866696,WE,10.1866696,[Dummy]OSM Route No. 1866696,1866696
1866696,WE,20.1866696,[Dummy]OSM Route No. 1866696,1866696
1866696,WE,30.1866696,[Dummy]OSM Route No. 1866696,1866696
1866696,WD,11.1866696,[Dummy]OSM Route No. 1866696,1866696
1866696,WD,21.1866696,[Dummy]OSM Route No. 1866696,1866696
1866696,WD,31.1866696,[Dummy]OSM Route No. 1866696,1866696
2440920,WE,10.2440920,[Dummy]Schulbus Schallstadt-Mengen,2440920
2440920,WE,20.2440920,[Dummy]Schulbus Schallstadt-Mengen,2440920
2440920,WE,30.2440920,[Dummy]Schulbus Schallstadt-Mengen,2440920
2440920,WD,11.2440920,[Dummy]Schulbus Schallstadt-Mengen,2440920
2440920,WD,21.2440920,[Dummy]Schulbus Schallstadt-Mengen,2440920
2440920,WD,31.2440920,[Dummy]Schulbus Schallstadt-Mengen,2440920
2442549,WE,10.2442549,[Dummy],2442549
2442549,WE,20.2442549,[Dummy],2442549
2442549,WE,30.2442549,[Dummy],2442549
2442549,WD,11.2442549,[Dummy],2442549
2442549,WD,21.2442549,[Dummy],2442549
2442549,WD,31.2442549,[Dummy],2442549
2458059,WE,10.2458059,[Dummy]Bürgerbus Breisach Linie 3,2458059
2458059,WE,20.2458059,[Dummy]Bürgerbus Breisach Linie 3,2458059
2458059,WE,30.2458059,[Dummy]Bürgerbus Breisach Linie 3,2458059
2458059,WD,11.2458059,[Dummy]Bürgerbus Breisach Linie 3,2458059
2458059,WD,21.2458059,[Dummy]Bürgerbus Breisach Linie 3,2458059
2458059,WD,31.2458059,[Dummy]Bürgerbus Breisach Linie 3,2458059
2458115,WE,10.2458115,[Dummy]OSM Route No. 2458115,2458115
2458115,WE,20.2458115,[Dummy]OSM Route No. 2458115,2458115
2458115,WE,30.2458115,[Dummy]OSM Route No. 2458115,2458115
2458115,WD,11.2458115,[Dummy]OSM Route No. 2458115,2458115
2458115,WD,21.2458115,[Dummy]OSM Route No. 2458115,2458115
2458115,WD,31.2458115,[Dummy]OSM Route No. 2458115,2458115
3199938,WE,10.3199938,"[Dummy]Bahnhof, Breisach-to-Emletweg, Merdingen",3199938
3199938,WE,20.3199938,"[Dummy]Bahnhof, Breisach-to-Emletweg, Merdingen",3199938
3199938,WE,30.3199938,"[Dummy]Bahnhof, Breisach-to-Emletweg, Merdingen",3199938
3199938,WD,11.3199938,"[Dummy]Bahnhof, Breisach-to-Emletweg, Merdingen",3199938
3199938,WD,21.3199938,"[Dummy]Bahnhof, Breisach-to-Emletweg, Merdingen",3199938
3199938,WD,31.3199938,"[Dummy]Bahnhof, Breisach-to-Emletweg, Merdingen",3199938
3199939,WE,10.3199939,"[Dummy]Munzinger Straße, Freiburg-to-Bahnhof, Breisach",3199939
3199939,WE,20.3199939,"[Dummy]Munzinger Straße, Freiburg-to-Bahnhof, Breisach",3199939
3199939,WE,30.3199939,"[Dummy]Munzinger Straße, Freiburg-to-Bahnhof, Breisach",3199939
3199939,WD,11.3199939,"[Dummy]Munzinger Straße, Freiburg-to-Bahnhof, Breisach",3199939
3199939,WD,21.3199939,"[Dummy]Munzinger Straße, Freiburg-to-Bahnhof, Breisach",3199939
3199939,WD,31.3199939,"[Dummy]Munzinger Straße, Freiburg-to-Bahnhof, Breisach",3199939
3247370,WE,10.3247370,[Dummy]KEIDEL Mineralthermalbad-to-Munzinger Straße,3247370
3247370,WE,20.3247370,[Dummy]KEIDEL Mineralthermalbad-to-Munzinger Straße,3247370
3247370,WE,30.3247370,[Dummy]KEIDEL Mineralthermalbad-to-Munzinger Straße,3247370
3247370,WD,11.3247370,[Dummy]KEIDEL Mineralthermalbad-to-Munzinger Straße,3247370
3247370,WD,21.3247370,[Dummy]KEIDEL Mineralthermalbad-to-Munzinger Straße,3247370
3247370,WD,31.3247370,[Dummy]KEIDEL Mineralthermalbad-to-Munzinger Straße,3247370
3250566,WE,10.3250566,[Dummy]Munzinger Straße-to-KEIDEL Mineralthermalbad,3250566
3250566,WE,20.3250566,[Dummy]Munzinger Straße-to-KEIDEL Mineralthermalbad,3250566
3250566,WE,30.3250566,[Dummy]Munzinger Straße-to-KEIDEL Mineralthermalbad,3250566
3250566,WD,11.3250566,[Dummy]Munzinger Straße-to-KEIDEL Mineralthermalbad,3250566
3250566,WD,21.3250566,[Dummy]Munzinger Straße-to-KEIDEL Mineralthermalbad,3250566
3250566,WD,31.3250566,[Dummy]Munzinger Straße-to-KEIDEL Mineralthermalbad,3250566
3385101,WE,10.3385101,[Dummy]OSM Route No. 3385101,3385101
3385101,WE,20.3385101,[Dummy]OSM Route No. 3385101,3385101
3385101,WE,30.3385101,[Dummy]OSM Route No. 3385101,3385101
3385101,WD,11.3385101,[Dummy]OSM Route No. 3385101,3385101
3385101,WD,21.3385101,[Dummy]OSM Route No. 3385101,3385101
3385101,WD,31.3385101,[Dummy]OSM Route No. 3385101,3385101
3385699,WE,10.3385699,[Dummy]OSM Route No. 3385699,3385699
3385699,WE,20.3385699,[Dummy]OSM Route No. 3385699,3385699
3385699,WE,30.3385699,[Dummy]OSM Route No. 3385699,3385699
3385699,WD,11.3385699,[Dummy]OSM Route No. 3385699,3385699
3385699,WD,21.3385699,[Dummy]OSM Route No. 3385699,3385699
3385699,WD,31.3385699,[Dummy]OSM Route No. 3385699,3385699
3392264,WE,10.3392264,[Dummy]OSM Route No. 3392264,3392264
3392264,WE,20.3392264,[Dummy]OSM Route No. 3392264,3392264
3392264,WE,30.3392264,[Dummy]OSM Route No. 3392264,3392264
3392264,WD,11.3392264,[Dummy]OSM Route No. 3392264,3392264
3392264,WD,21.3392264,[Dummy]OSM Route No. 3392264,3392264
3392264,WD,31.3392264,[Dummy]OSM Route No. 3392264,3392264
3737189,WE,10.3737189,[Dummy]Bollerstaudenstraße-to-Gundelfinger Straße,3737189
3737189,WE,20.3737189,[Dummy]Bollerstaudenstraße-to-Gundelfinger Straße,3737189
3737189,WE,30.3737189,[Dummy]Bollerstaudenstraße-to-Gundelfinger Straße,3737189
3737189,WD,11.3737189,[Dummy]Bollerstaudenstraße-to-Gundelfinger Straße,3737189
3737189,WD,21.3737189,[Dummy]Bollerstaudenstraße-to-Gundelfinger Straße,3737189
