trip_id,start_time,end_time,headway_secs
20.70045,04:30:00,08:30:00,1200
20.70045,08:30:00,20:30:00,1800
20.70045,20:30:00,25:30:00,2800
30.70045,04:30:00,08:30:00,1200
30.70045,08:30:00,20:30:00,1800
30.70045,20:30:00,25:30:00,2800
11.70045,04:30:00,08:30:00,1200
11.70045,08:30:00,20:30:00,1800
11.70045,20:30:00,25:30:00,2800
21.70045,04:30:00,08:30:00,1200
21.70045,08:30:00,20:30:00,1800
21.70045,20:30:00,25:30:00,2800
31.70045,04:30:00,08:30:00,1200
31.70045,08:30:00,20:30:00,1800
31.70045,20:30:00,25:30:00,2800
10.70052,04:30:00,08:30:00,1200
10.70052,08:30:00,20:30:00,1800
10.70052,20:30:00,25:30:00,2800
20.70052,04:30:00,08:30:00,1200
20.70052,08:30:00,20:30:00,1800
20.70052,20:30:00,25:30:00,2800
30.70052,04:30:00,08:30:00,1200
30.70052,08:30:00,20:30:00,1800
30.70052,20:30:00,25:30:00,2800
11.70052,04:30:00,08:30:00,1200
11.70052,08:30:00,20:30:00,1800
11.70052,20:30:00,25:30:00,2800
21.70052,04:30:00,08:30:00,1200
21.70052,08:30:00,20:30:00,1800
21.70052,20:30:00,25:30:00,2800
31.70052,04:30:00,08:30:00,1200
31.70052,08:30:00,20:30:00,1800
31.70052,20:30:00,25:30:00,2800
10.70369,04:30:00,08:30:00,1200
10.70369,08:30:00,20:30:00,1800
10.70369,20:30:00,25:30:00,2800
20.70369,04:30:00,08:30:00,1200
20.70369,08:30:00,20:30:00,1800
20.70369,20:30:00,25:30:00,2800
30.70369,04:30:00,08:30:00,1200
30.70369,08:30:00,20:30:00,1800
30.70369,20:30:00,25:30:00,2800
11.70369,04:30:00,08:30:00,1200
11.70369,08:30:00,20:30:00,1800
11.70369,20:30:00,25:30:00,2800
21.70369,04:30:00,08:30:00,1200
21.70369,08:30:00,20:30:00,1800
21.70369,20:30:00,25:30:00,2800
31.70369,04:30:00,08:30:00,1200
31.70369,08:30:00,20:30:00,1800
31.70369,20:30:00,25:30:00,2800
10.71150,04:30:00,08:30:00,1200
10.71150,08:30:00,20:30:00,1800
10.71150,20:30:00,25:30:00,2800
20.71150,04:30:00,08:30:00,1200
20.71150,08:30:00,20:30:00,1800
20.71150,20:30:00,25:30:00,2800
30.71150,04:30:00,08:30:00,1200
30.71150,08:30:00,20:30:00,1800
30.71150,20:30:00,25:30:00,2800
11.71150,04:30:00,08:30:00,1200
11.71150,08:30:00,20:30:00,1800
11.71150,20:30:00,25:30:00,2800
21.71150,04:30:00,08:30:00,1200
21.71150,08:30:00,20:30:00,1800
21.71150,20:30:00,25:30:00,2800
31.71150,04:30:00,08:30:00,1200
31.71150,08:30:00,20:30:00,1800
31.71150,20:30:00,25:30:00,2800
10.71919,04:30:00,08:30:00,1200
10.71919,08:30:00,20:30:00,1800
10.71919,20:30:00,25:30:00,2800
20.71919,04:30:00,08:30:00,1200
20.71919,08:30:00,20:30:00,1800
20.71919,20:30:00,25:30:00,2800
30.71919,04:30:00,08:30:00,1200
30.71919,08:30:00,20:30:00,1800
30.71919,20:30:00,25:30:00,2800
11.71919,04:30:00,08:30:00,1200
11.71919,08:30:00,20:30:00,1800
11.71919,20:30:00,25:30:00,2800
21.71919,04:30:00,08:30:00,1200
21.71919,08:30:00,20:30:00,1800
21.71919,20:30:00,25:30:00,2800
31.71919,04:30:00,08:30:00,1200
31.71919,08:30:00,20:30:00,1800
31.71919,20:30:00,25:30:00,2800
10.72507,04:30:00,08:30:00,1200
10.72507,08:30:00,20:30:00,1800
10.72507,20:30:00,25:30:00,2800
20.72507,04:30:00,08:30:00,1200
20.72507,08:30:00,20:30:00,1800
20.72507,20:30:00,25:30:00,2800
30.72507,04:30:00,08:30:00,1200
30.72507,08:30:00,20:30:00,1800
30.72507,20:30:00,25:30:00,2800
11.72507,04:30:00,08:30:00,1200
11.72507,08:30:00,20:30:00,1800
11.72507,20:30:00,25:30:00,2800
21.72507,04:30:00,08:30:00,1200
21.72507,08:30:00,20:30:00,1800
21.72507,20:30:00,25:30:00,2800
31.72507,04:30:00,08:30:00,1200
31.72507,08:30:00,20:30:00,1800
31.72507,20:30:00,25:30:00,2800
10.72535,04:30:00,08:30:00,1200
10.72535,08:30:00,20:30:00,1800
10.72535,20:30:00,25:30:00,2800
20.72535,04:30:00,08:30:00,1200
20.72535,08:30:00,20:30:00,1800
20.72535,20:30:00,25:30:00,2800
30.72535,04:30:00,08:30:00,1200
30.72535,08:30:00,20:30:00,1800
30.72535,20:30:00,25:30:00,2800
11.72535,04:30:00,08:30:00,1200
11.72535,08:30:00,20:30:00,1800
11.72535,20:30:00,25:30:00,2800
21.72535,04:30:00,08:30:00,1200
21.72535,08:30:00,20:30:00,1800
21.72535,20:30:00,25:30:00,2800
31.72535,04:30:00,08:30:00,1200
31.72535,08:30:00,20:30:00,1800
31.72535,20:30:00,25:30:00,2800
10.74932,04:30:00,08:30:00,1200
10.74932,08:30:00,20:30:00,1800
10.74932,20:30:00,25:30:00,2800
20.74932,04:30:00,08:30:00,1200
20.74932,08:30:00,20:30:00,1800
20.74932,20:30:00,25:30:00,2800
30.74932,04:30:00,08:30:00,1200
30.74932,08:30:00,20:30:00,1800
30.74932,20:30:00,25:30:00,2800
11.74932,04:30:00,08:30:00,1200
11.74932,08:30:00,20:30:00,1800
11.74932,20:30:00,25:30:00,2800
21.74932,04:30:00,08:30:00,1200
21.74932,08:30:00,20:30:00,1800
21.74932,20:30:00,25:30:00,2800
31.74932,04:30:00,08:30:00,1200
31.74932,08:30:00,20:30:00,1800
31.74932,20:30:00,25:30:00,2800
10.77721,04:30:00,08:30:00,1200
10.77721,08:30:00,20:30:00,1800
10.77721,20:30:00,25:30:00,2800
20.77721,04:30:00,08:30:00,1200
20.77721,08:30:00,20:30:00,1800
20.77721,20:30:00,25:30:00,2800
30.77721,04:30:00,08:30:00,1200
30.77721,08:30:00,20:30:00,1800
30.77721,20:30:00,25:30:00,2800
11.77721,04:30:00,08:30:00,1200
11.77721,08:30:00,20:30:00,1800
11.77721,20:30:00,25:30:00,2800
21.77721,04:30:00,08:30:00,1200
21.77721,08:30:00,20:30:00,1800
21.77721,20:30:00,25:30:00,2800
31.77721,04:30:00,08:30:00,1200
31.77721,08:30:00,20:30:00,1800
31.77721,20:30:00,25:30:00,2800
10.120458,04:30:00,08:30:00,1200
10.120458,08:30:00,20:30:00,1800
10.120458,20:30:00,25:30:00,2800
20.120458,04:30:00,08:30:00,1200
20.120458,08:30:00,20:30:00,1800
20.120458,20:30:00,25:30:00,2800
30.120458,04:30:00,08:30:00,1200
30.120458,08:30:00,20:30:00,1800
30.120458,20:30:00,25:30:00,2800
11.120458,04:30:00,08:30:00,1200
11.120458,08:30:00,20:30:00,1800
11.120458,20:30:00,25:30:00,2800
21.120458,04:30:00,08:30:00,1200
21.120458,08:30:00,20:30:00,1800
21.120458,20:30:00,25:30:00,2800
31.120458,04:30:00,08:30:00,1200
31.120458,08:30:00,20:30:00,1800
31.120458,20:30:00,25:30:00,2800
10.171590,04:30:00,08:30:00,1200
10.171590,08:30:00,20:30:00,1800
10.171590,20:30:00,25:30:00,2800
20.171590,04:30:00,08:30:00,1200
20.171590,08:30:00,20:30:00,1800
20.171590,20:30:00,25:30:00,2800
30.171590,04:30:00,08:30:00,1200
30.171590,08:30:00,20:30:00,1800
30.171590,20:30:00,25:30:00,2800
11.171590,04:30:00,08:30:00,1200
11.171590,08:30:00,20:30:00,1800
11.171590,20:30:00,25:30:00,2800
21.171590,04:30:00,08:30:00,1200
21.171590,08:30:00,20:30:00,1800
21.171590,20:30:00,25:30:00,2800
31.171590,04:30:00,08:30:00,1200
31.171590,08:30:00,20:30:00,1800
31.171590,20:30:00,25:30:00,2800
10.318785,04:30:00,08:30:00,1200
10.318785,08:30:00,20:30:00,1800
10.318785,20:30:00,25:30:00,2800
20.318785,04:30:00,08:30:00,1200
20.318785,08:30:00,20:30:00,1800
20.318785,20:30:00,25:30:00,2800
30.318785,04:30:00,08:30:00,1200
30.318785,08:30:00,20:30:00,1800
30.318785,20:30:00,25:30:00,2800
11.318785,04:30:00,08:30:00,1200
11.318785,08:30:00,20:30:00,1800
11.318785,20:30:00,25:30:00,2800
21.318785,04:30:00,08:30:00,1200
21.318785,08:30:00,20:30:00,1800
21.318785,20:30:00,25:30:00,2800
31.318785,04:30:00,08:30:00,1200
31.318785,08:30:00,20:30:00,1800
31.318785,20:30:00,25:30:00,2800
10.421622,04:30:00,08:30:00,1200
10.421622,08:30:00,20:30:00,1800
10.421622,20:30:00,25:30:00,2800
20.421622,04:30:00,08:30:00,1200
20.421622,08:30:00,20:30:00,1800
20.421622,20:30:00,25:30:00,2800
30.421622,04:30:00,08:30:00,1200
30.421622,08:30:00,20:30:00,1800
30.421622,20:30:00,25:30:00,2800
11.421622,04:30:00,08:30:00,1200
11.421622,08:30:00,20:30:00,1800
11.421622,20:30:00,25:30:00,2800
21.421622,04:30:00,08:30:00,1200
21.421622,08:30:00,20:30:00,1800
21.421622,20:30:00,25:30:00,2800
31.421622,04:30:00,08:30:00,1200
31.421622,08:30:00,20:30:00,1800
31.421622,20:30:00,25:30:00,2800
10.422973,04:30:00,08:30:00,1200
10.422973,08:30:00,20:30:00,1800
10.422973,20:30:00,25:30:00,2800
20.422973,04:30:00,08:30:00,1200
20.422973,08:30:00,20:30:00,1800
20.422973,20:30:00,25:30:00,2800
30.422973,04:30:00,08:30:00,1200
30.422973,08:30:00,20:30:00,1800
30.422973,20:30:00,25:30:00,2800
11.422973,04:30:00,08:30:00,1200
11.422973,08:30:00,20:30:00,1800
11.422973,20:30:00,25:30:00,2800
21.422973,04:30:00,08:30:00,1200
21.422973,08:30:00,20:30:00,1800
21.422973,20:30:00,25:30:00,2800
31.422973,04:30:00,08:30:00,1200
31.422973,08:30:00,20:30:00,1800
31.422973,20:30:00,25:30:00,2800
10.556304,04:30:00,08:30:00,1200
10.556304,08:30:00,20:30:00,1800
10.556304,20:30:00,25:30:00,2800
20.556304,04:30:00,08:30:00,1200
20.556304,08:30:00,20:30:00,1800
20.556304,20:30:00,25:30:00,2800
30.556304,04:30:00,08:30:00,1200
30.556304,08:30:00,20:30:00,1800
30.556304,20:30:00,25:30:00,2800
11.556304,04:30:00,08:30:00,1200
11.556304,08:30:00,20:30:00,1800
11.556304,20:30:00,25:30:00,2800
21.556304,04:30:00,08:30:00,1200
21.556304,08:30:00,20:30:00,1800
21.556304,20:30:00,25:30:00,2800
31.556304,04:30:00,08:30:00,1200
31.556304,08:30:00,20:30:00,1800
31.556304,20:30:00,25:30:00,2800
10.659834,04:30:00,08:30:00,1200
10.659834,08:30:00,20:30:00,1800
10.659834,20:30:00,25:30:00,2800
20.659834,04:30:00,08:30:00,1200
20.659834,08:30:00,20:30:00,1800
20.659834,20:30:00,25:30:00,2800
30.659834,04:30:00,08:30:00,1200
30.659834,08:30:00,20:30:00,1800
30.659834,20:30:00,25:30:00,2800
11.659834,04:30:00,08:30:00,1200
11.659834,08:30:00,20:30:00,1800
11.659834,20:30:00,25:30:00,2800
21.659834,04:30:00,08:30:00,1200
21.659834,08:30:00,20:30:00,1800
21.659834,20:30:00,25:30:00,2800
31.659834,04:30:00,08:30:00,1200
31.659834,08:30:00,20:30:00,1800
31.659834,20:30:00,25:30:00,2800
10.1079463,04:30:00,08:30:00,1200
10.1079463,08:30:00,20:30:00,1800
10.1079463,20:30:00,25:30:00,2800
20.1079463,04:30:00,08:30:00,1200
20.1079463,08:30:00,20:30:00,1800
20.1079463,20:30:00,25:30:00,2800
30.1079463,04:30:00,08:30:00,1200
30.1079463,08:30:00,20:30:00,1800
30.1079463,20:30:00,25:30:00,2800
11.1079463,04:30:00,08:30:00,1200
11.1079463,08:30:00,20:30:00,1800
11.1079463,20:30:00,25:30:00,2800
21.1079463,04:30:00,08:30:00,1200
21.1079463,08:30:00,20:30:00,1800
21.1079463,20:30:00,25:30:00,2800
31.1079463,04:30:00,08:30:00,1200
31.1079463,08:30:00,20:30:00,1800
31.1079463,20:30:00,25:30:00,2800
10.1079464,04:30:00,08:30:00,1200
10.1079464,08:30:00,20:30:00,1800
10.1079464,20:30:00,25:30:00,2800
20.1079464,04:30:00,08:30:00,1200
20.1079464,08:30:00,20:30:00,1800
20.1079464,20:30:00,25:30:00,2800
30.1079464,04:30:00,08:30:00,1200
30.1079464,08:30:00,20:30:00,1800
30.1079464,20:30:00,25:30:00,2800
11.1079464,04:30:00,08:30:00,1200
11.1079464,08:30:00,20:30:00,1800
11.1079464,20:30:00,25:30:00,2800
21.1079464,04:30:00,08:30:00,1200
21.1079464,08:30:00,20:30:00,1800
21.1079464,20:30:00,25:30:00,2800
31.1079464,04:30:00,08:30:00,1200
31.1079464,08:30:00,20:30:00,1800
31.1079464,20:30:00,25:30:00,2800
10.1080375,04:30:00,08:30:00,1200
10.1080375,08:30:00,20:30:00,1800
10.1080375,20:30:00,25:30:00,2800
20.1080375,04:30:00,08:30:00,1200
20.1080375,08:30:00,20:30:00,1800
20.1080375,20:30:00,25:30:00,2800
30.1080375,04:30:00,08:30:00,1200
30.1080375,08:30:00,20:30:00,1800
30.1080375,20:30:00,25:30:00,2800
11.1080375,04:30:00,08:30:00,1200
11.1080375,08:30:00,20:30:00,1800
