trip_id,arrival_time,departure_time,stop_id,stop_sequence
30.237155,05:40:00,05:40:30,3455193488,0
30.237155,05:41:49,05:42:19,5298309916,1
30.237155,05:44:20,05:44:50,3455211377,2
30.237155,05:45:49,05:46:19,5301563274,3
30.237155,05:48:10,05:48:40,3455247897,4
30.237155,05:50:02,05:50:32,335092233,5
30.237155,05:54:29,05:54:59,297460778,6
30.237155,05:56:41,05:57:11,297460781,7
30.237155,05:57:52,05:58:22,297460783,8
30.237155,05:59:04,05:59:34,277740745,9
30.237155,06:00:05,06:00:35,271344448,10
30.237155,06:01:46,06:02:16,315270310,11
30.237155,06:05:04,06:05:34,732406919,12
30.237155,06:06:33,06:07:03,5330061356,13
30.237155,06:08:10,06:08:40,5299929922,14
30.237155,06:09:28,06:09:58,344240647,15
30.237155,06:10:39,06:11:09,5299929926,16
30.237155,06:15:27,06:15:57,335600561,17
30.237155,06:17:35,06:18:05,365740833,18
30.237155,06:19:31,06:20:01,490231020,19
30.237155,06:20:49,06:21:19,368320463,20
30.237155,06:22:14,06:22:44,1586891245,21
30.237155,06:23:35,06:24:05,2470507979,22
30.237155,06:24:07,06:24:37,732048497,23
11.237155,05:00:00,05:00:30,3455193488,0
11.237155,05:01:49,05:02:19,5298309916,1
11.237155,05:04:20,05:04:50,3455211377,2
11.237155,05:05:49,05:06:19,5301563274,3
11.237155,05:08:10,05:08:40,3455247897,4
11.237155,05:10:02,05:10:32,335092233,5
11.237155,05:14:29,05:14:59,297460778,6
11.237155,05:16:41,05:17:11,297460781,7
11.237155,05:17:52,05:18:22,297460783,8
11.237155,05:19:04,05:19:34,277740745,9
11.237155,05:20:05,05:20:35,271344448,10
11.237155,05:21:46,05:22:16,315270310,11
11.237155,05:25:04,05:25:34,732406919,12
11.237155,05:26:33,05:27:03,5330061356,13
11.237155,05:28:10,05:28:40,5299929922,14
11.237155,05:29:28,05:29:58,344240647,15
11.237155,05:30:39,05:31:09,5299929926,16
11.237155,05:35:27,05:35:57,335600561,17
11.237155,05:37:35,05:38:05,365740833,18
11.237155,05:39:31,05:40:01,490231020,19
11.237155,05:40:49,05:41:19,368320463,20
11.237155,05:42:14,05:42:44,1586891245,21
11.237155,05:43:35,05:44:05,2470507979,22
11.237155,05:44:07,05:44:37,732048497,23
21.237155,05:20:00,05:20:30,3455193488,0
21.237155,05:21:49,05:22:19,5298309916,1
21.237155,05:24:20,05:24:50,3455211377,2
21.237155,05:25:49,05:26:19,5301563274,3
21.237155,05:28:10,05:28:40,3455247897,4
21.237155,05:30:02,05:30:32,335092233,5
21.237155,05:34:29,05:34:59,297460778,6
21.237155,05:36:41,05:37:11,297460781,7
21.237155,05:37:52,05:38:22,297460783,8
21.237155,05:39:04,05:39:34,277740745,9
21.237155,05:40:05,05:40:35,271344448,10
21.237155,05:41:46,05:42:16,315270310,11
21.237155,05:45:04,05:45:34,732406919,12
21.237155,05:46:33,05:47:03,5330061356,13
21.237155,05:48:10,05:48:40,5299929922,14
21.237155,05:49:28,05:49:58,344240647,15
21.237155,05:50:39,05:51:09,5299929926,16
21.237155,05:55:27,05:55:57,335600561,17
21.237155,05:57:35,05:58:05,365740833,18
21.237155,05:59:31,06:00:01,490231020,19
21.237155,06:00:49,06:01:19,368320463,20
21.237155,06:02:14,06:02:44,1586891245,21
21.237155,06:03:35,06:04:05,2470507979,22
21.237155,06:04:07,06:04:37,732048497,23
31.237155,05:40:00,05:40:30,3455193488,0
31.237155,05:41:49,05:42:19,5298309916,1
31.237155,05:44:20,05:44:50,3455211377,2
31.237155,05:45:49,05:46:19,5301563274,3
31.237155,05:48:10,05:48:40,3455247897,4
31.237155,05:50:02,05:50:32,335092233,5
31.237155,05:54:29,05:54:59,297460778,6
31.237155,05:56:41,05:57:11,297460781,7
31.237155,05:57:52,05:58:22,297460783,8
31.237155,05:59:04,05:59:34,277740745,9
31.237155,06:00:05,06:00:35,271344448,10
31.237155,06:01:46,06:02:16,315270310,11
31.237155,06:05:04,06:05:34,732406919,12
31.237155,06:06:33,06:07:03,5330061356,13
31.237155,06:08:10,06:08:40,5299929922,14
31.237155,06:09:28,06:09:58,344240647,15
31.237155,06:10:39,06:11:09,5299929926,16
31.237155,06:15:27,06:15:57,335600561,17
31.237155,06:17:35,06:18:05,365740833,18
31.237155,06:19:31,06:20:01,490231020,19
31.237155,06:20:49,06:21:19,368320463,20
31.237155,06:22:14,06:22:44,1586891245,21
31.237155,06:23:35,06:24:05,2470507979,22
31.237155,06:24:07,06:24:37,732048497,23
10.237740,05:00:00,05:00:30,5330061355,0
10.237740,05:04:09,05:04:39,5299929929,1
10.237740,05:06:23,05:06:53,5299929930,2
10.237740,05:08:23,05:08:53,5299929932,3
10.237740,05:11:06,05:11:36,331862564,4
10.237740,05:12:39,05:13:09,5300080867,5
10.237740,05:14:52,05:15:22,335857281,6
10.237740,05:16:05,05:16:35,759214633,7
10.237740,05:17:18,05:17:48,5300080870,8
10.237740,05:18:58,05:19:28,5300080861,9
10.237740,05:20:37,05:21:07,3452155411,10
10.237740,05:22:13,05:22:43,3452155408,11
10.237740,05:23:49,05:24:19,3452128141,12
10.237740,05:25:13,05:25:43,5300080859,13
10.237740,05:27:26,05:27:56,818631779,14
20.237740,05:20:00,05:20:30,5330061355,0
20.237740,05:24:09,05:24:39,5299929929,1
20.237740,05:26:23,05:26:53,5299929930,2
20.237740,05:28:23,05:28:53,5299929932,3
20.237740,05:31:06,05:31:36,331862564,4
20.237740,05:32:39,05:33:09,5300080867,5
20.237740,05:34:52,05:35:22,335857281,6
20.237740,05:36:05,05:36:35,759214633,7
20.237740,05:37:18,05:37:48,5300080870,8
20.237740,05:38:58,05:39:28,5300080861,9
20.237740,05:40:37,05:41:07,3452155411,10
20.237740,05:42:13,05:42:43,3452155408,11
20.237740,05:43:49,05:44:19,3452128141,12
20.237740,05:45:13,05:45:43,5300080859,13
20.237740,05:47:26,05:47:56,818631779,14
30.237740,05:40:00,05:40:30,5330061355,0
30.237740,05:44:09,05:44:39,5299929929,1
30.237740,05:46:23,05:46:53,5299929930,2
30.237740,05:48:23,05:48:53,5299929932,3
30.237740,05:51:06,05:51:36,331862564,4
30.237740,05:52:39,05:53:09,5300080867,5
30.237740,05:54:52,05:55:22,335857281,6
30.237740,05:56:05,05:56:35,759214633,7
30.237740,05:57:18,05:57:48,5300080870,8
30.237740,05:58:58,05:59:28,5300080861,9
30.237740,06:00:37,06:01:07,3452155411,10
30.237740,06:02:13,06:02:43,3452155408,11
30.237740,06:03:49,06:04:19,3452128141,12
30.237740,06:05:13,06:05:43,5300080859,13
30.237740,06:07:26,06:07:56,818631779,14
11.237740,05:00:00,05:00:30,5330061355,0
11.237740,05:04:09,05:04:39,5299929929,1
11.237740,05:06:23,05:06:53,5299929930,2
11.237740,05:08:23,05:08:53,5299929932,3
11.237740,05:11:06,05:11:36,331862564,4
11.237740,05:12:39,05:13:09,5300080867,5
11.237740,05:14:52,05:15:22,335857281,6
11.237740,05:16:05,05:16:35,759214633,7
11.237740,05:17:18,05:17:48,5300080870,8
11.237740,05:18:58,05:19:28,5300080861,9
11.237740,05:20:37,05:21:07,3452155411,10
11.237740,05:22:13,05:22:43,3452155408,11
11.237740,05:23:49,05:24:19,3452128141,12
11.237740,05:25:13,05:25:43,5300080859,13
11.237740,05:27:26,05:27:56,818631779,14
21.237740,05:20:00,05:20:30,5330061355,0
21.237740,05:24:09,05:24:39,5299929929,1
21.237740,05:26:23,05:26:53,5299929930,2
21.237740,05:28:23,05:28:53,5299929932,3
21.237740,05:31:06,05:31:36,331862564,4
21.237740,05:32:39,05:33:09,5300080867,5
21.237740,05:34:52,05:35:22,335857281,6
21.237740,05:36:05,05:36:35,759214633,7
21.237740,05:37:18,05:37:48,5300080870,8
21.237740,05:38:58,05:39:28,5300080861,9
21.237740,05:40:37,05:41:07,3452155411,10
21.237740,05:42:13,05:42:43,3452155408,11
21.237740,05:43:49,05:44:19,3452128141,12
21.237740,05:45:13,05:45:43,5300080859,13
21.237740,05:47:26,05:47:56,818631779,14
31.237740,05:40:00,05:40:30,5330061355,0
31.237740,05:44:09,05:44:39,5299929929,1
31.237740,05:46:23,05:46:53,5299929930,2
31.237740,05:48:23,05:48:53,5299929932,3
31.237740,05:51:06,05:51:36,331862564,4
31.237740,05:52:39,05:53:09,5300080867,5
31.237740,05:54:52,05:55:22,335857281,6
31.237740,05:56:05,05:56:35,759214633,7
31.237740,05:57:18,05:57:48,5300080870,8
31.237740,05:58:58,05:59:28,5300080861,9
31.237740,06:00:37,06:01:07,3452155411,10
31.237740,06:02:13,06:02:43,3452155408,11
31.237740,06:03:49,06:04:19,3452128141,12
31.237740,06:05:13,06:05:43,5300080859,13
31.237740,06:07:26,06:07:56,818631779,14
10.385708,05:00:00,05:00:30,907426045,0
10.385708,05:01:36,05:02:06,907426352,1
10.385708,05:03:42,05:04:12,907426587,2
10.385708,05:05:13,05:05:43,907425726,3
10.385708,05:06:29,05:06:59,5335879304,4
10.385708,05:08:54,05:09:24,907426461,5
10.385708,05:10:09,05:10:39,5335879303,6
10.385708,05:15:04,05:15:34,3450389053,7
10.385708,05:19:45,05:20:15,907426794,8
10.385708,05:21:31,05:22:01,5196878573,9
10.385708,05:25:41,05:26:11,5187057430,10
10.385708,05:28:22,05:28:52,1989572015,11
10.385708,05:31:16,05:31:46,907426017,12
10.385708,05:33:20,05:33:50,5182334039,13
10.385708,05:41:35,05:42:05,907425994,14
10.385708,05:43:37,05:44:07,907426698,15
10.385708,05:45:26,05:45:56,907426142,16
10.385708,05:48:34,05:49:04,907426707,17
10.385708,05:50:40,05:51:10,1989572029,18
10.385708,05:52:32,05:53:02,1989572021,19
10.385708,05:54:48,05:55:18,4104477506,20
10.385708,05:57:24,05:57:54,5403369815,21
10.385708,05:57:56,05:58:26,4104459689,22
10.385708,06:02:03,06:02:33,4096011791,23
10.385708,06:04:30,06:05:00,4096011792,24
10.385708,06:07:44,06:08:14,793262680,25
20.385708,05:20:00,05:20:30,907426045,0
20.385708,05:21:36,05:22:06,907426352,1
20.385708,05:23:42,05:24:12,907426587,2
20.385708,05:25:13,05:25:43,907425726,3
20.385708,05:26:29,05:26:59,5335879304,4
20.385708,05:28:54,05:29:24,907426461,5
20.385708,05:30:09,05:30:39,5335879303,6
20.385708,05:35:04,05:35:34,3450389053,7
20.385708,05:39:45,05:40:15,907426794,8
20.385708,05:41:31,05:42:01,5196878573,9
20.385708,05:45:41,05:46:11,5187057430,10
20.385708,05:48:22,05:48:52,1989572015,11
20.385708,05:51:16,05:51:46,907426017,12
20.385708,05:53:20,05:53:50,5182334039,13
20.385708,06:01:35,06:02:05,907425994,14
20.385708,06:03:37,06:04:07,907426698,15
20.385708,06:05:26,06:05:56,907426142,16
20.385708,06:08:34,06:09:04,907426707,17
20.385708,06:10:40,06:11:10,1989572029,18
20.385708,06:12:32,06:13:02,1989572021,19
20.385708,06:14:48,06:15:18,4104477506,20
20.385708,06:17:24,06:17:54,5403369815,21
20.385708,06:17:56,06:18:26,4104459689,22
20.385708,06:22:03,06:22:33,4096011791,23
20.385708,06:24:30,06:25:00,4096011792,24
20.385708,06:27:44,06:28:14,793262680,25
30.385708,05:40:00,05:40:30,907426045,0
30.385708,05:41:36,05:42:06,907426352,1
30.385708,05:43:42,05:44:12,907426587,2
30.385708,05:45:13,05:45:43,907425726,3
30.385708,05:46:29,05:46:59,5335879304,4
30.385708,05:48:54,05:49:24,907426461,5
30.385708,05:50:09,05:50:39,5335879303,6
30.385708,05:55:04,05:55:34,3450389053,7
30.385708,05:59:45,06:00:15,907426794,8
30.385708,06:01:31,06:02:01,5196878573,9
30.385708,06:05:41,06:06:11,5187057430,10
30.385708,06:08:22,06:08:52,1989572015,11
30.385708,06:11:16,06:11:46,907426017,12
30.385708,06:13:20,06:13:50,5182334039,13
30.385708,06:21:35,06:22:05,907425994,14
30.385708,06:23:37,06:24:07,907426698,15
30.385708,06:25:26,06:25:56,907426142,16
30.385708,06:28:34,06:29:04,907426707,17
30.385708,06:30:40,06:31:10,1989572029,18
30.385708,06:32:32,06:33:02,1989572021,19
30.385708,06:34:48,06:35:18,4104477506,20
30.385708,06:37:24,06:37:54,5403369815,21
30.385708,06:37:56,06:38:26,4104459689,22
30.385708,06:42:03,06:42:33,4096011791,23
30.385708,06:44:30,06:45:00,4096011792,24
30.385708,06:47:44,06:48:14,793262680,25
11.385708,05:00:00,05:00:30,907426045,0
11.385708,05:01:36,05:02:06,907426352,1
11.385708,05:03:42,05:04:12,907426587,2
11.385708,05:05:13,05:05:43,907425726,3
11.385708,05:06:29,05:06:59,5335879304,4
11.385708,05:08:54,05:09:24,907426461,5
11.385708,05:10:09,05:10:39,5335879303,6
11.385708,05:15:04,05:15:34,3450389053,7
11.385708,05:19:45,05:20:15,907426794,8
11.385708,05:21:31,05:22:01,5196878573,9
11.385708,05:25:41,05:26:11,5187057430,10
11.385708,05:28:22,05:28:52,1989572015,11
11.385708,05:31:16,05:31:46,907426017,12
11.385708,05:33:20,05:33:50,5182334039,13
11.385708,05:41:35,05:42:05,907425994,14
11.385708,05:43:37,05:44:07,907426698,15
11.385708,05:45:26,05:45:56,907426142,16
11.385708,05:48:34,05:49:04,907426707,17
11.385708,05:50:40,05:51:10,1989572029,18
11.385708,05:52:32,05:53:02,1989572021,19
11.385708,05:54:48,05:55:18,4104477506,20
11.385708,05:57:24,05:57:54,5403369815,21
11.385708,05:57:56,05:58:26,4104459689,22
11.385708,06:02:03,06:02:33,4096011791,23
11.385708,06:04:30,06:05:00,4096011792,24
11.385708,06:07:44,06:08:14,793262680,25
21.385708,05:20:00,05:20:30,907426045,0
21.385708,05:21:36,05:22:06,907426352,1
21.385708,05:23:42,05:24:12,907426587,2
21.385708,05:25:13,05:25:43,907425726,3
21.385708,05:26:29,05:26:59,5335879304,4
21.385708,05:28:54,05:29:24,907426461,5
21.385708,05:30:09,05:30:39,5335879303,6
21.385708,05:35:04,05:35:34,3450389053,7
21.385708,05:39:45,05:40:15,907426794,8
21.385708,05:41:31,05:42:01,5196878573,9
21.385708,05:45:41,05:46:11,5187057430,10
21.385708,05:48:22,05:48:52,1989572015,11
21.385708,05:51:16,05:51:46,907426017,12
21.385708,05:53:20,05:53:50,5182334039,13
21.385708,06:01:35,06:02:05,907425994,14
21.385708,06:03:37,06:04:07,907426698,15
21.385708,06:05:26,06:05:56,907426142,16
21.385708,06:08:34,06:09:04,907426707,17
21.385708,06:10:40,06:11:10,1989572029,18
21.385708,06:12:32,06:13:02,1989572021,19
21.385708,06:14:48,06:15:18,4104477506,20
21.385708,06:17:24,06:17:54,5403369815,21
21.385708,06:17:56,06:18:26,4104459689,22
21.385708,06:22:03,06:22:33,4096011791,23
21.385708,06:24:30,06:25:00,4096011792,24
21.385708,06:27:44,06:28:14,793262680,25
31.385708,05:40:00,05:40:30,907426045,0
31.385708,05:41:36,05:42:06,907426352,1
31.385708,05:43:42,05:44:12,907426587,2
31.385708,05:45:13,05:45:43,907425726,3
31.385708,05:46:29,05:46:59,5335879304,4
31.385708,05:48:54,05:49:24,907426461,5
31.385708,05:50:09,05:50:39,5335879303,6
31.385708,05:55:04,05:55:34,3450389053,7
31.385708,05:59:45,06:00:15,907426794,8
31.385708,06:01:31,06:02:01,5196878573,9
31.385708,06:05:41,06:06:11,5187057430,10
31.385708,06:08:22,06:08:52,1989572015,11
31.385708,06:11:16,06:11:46,907426017,12
31.385708,06:13:20,06:13:50,5182334039,13
31.385708,06:21:35,06:22:05,907425994,14
31.385708,06:23:37,06:24:07,907426698,15
31.385708,06:25:26,06:25:56,907426142,16
31.385708,06:28:34,06:29:04,907426707,17
31.385708,06:30:40,06:31:10,1989572029,18
31.385708,06:32:32,06:33:02,1989572021,19
31.385708,06:34:48,06:35:18,4104477506,20
31.385708,06:37:24,06:37:54,5403369815,21
31.385708,06:37:56,06:38:26,4104459689,22
31.385708,06:42:03,06:42:33,4096011791,23
31.385708,06:44:30,06:45:00,4096011792,24
31.385708,06:47:44,06:48:14,793262680,25
10.405625,05:00:00,05:00:30,5301563275,0
10.405625,05:01:20,05:01:50,5301563278,1
10.405625,05:03:30,05:04:00,1139896204,2
10.405625,05:04:14,05:04:44,899421347,3
10.405625,05:05:42,05:06:12,1139894733,4
10.405625,05:06:42,05:07:12,899404866,5
10.405625,05:08:01,05:08:31,899421310,6
10.405625,05:09:33,05:10:03,899421293,7
10.405625,05:11:07,05:11:37,899421261,8
10.405625,05:12:14,05:12:44,899421255,9
10.405625,05:13:48,05:14:18,5298115589,10
10.405625,05:15:35,05:16:05,5296650598,11
10.405625,05:17:08,05:17:38,5301563280,12
10.405625,05:18:36,05:19:06,5301563282,13
10.405625,05:20:18,05:20:48,5301563283,14
10.405625,05:21:14,05:21:44,5298622455,15
10.405625,05:21:56,05:22:26,5298622451,16
10.405625,05:23:44,05:24:14,899421282,17
10.405625,05:24:25,05:24:55,5298622469,18
10.405625,05:26:06,05:26:36,5298622456,19
10.405625,05:27:43,05:28:13,5298622450,20
10.405625,05:29:05,05:29:35,5298622447,21
10.405625,05:30:07,05:30:37,5298622446,22
10.405625,05:31:27,05:31:57,5298622461,23
10.405625,05:32:57,05:33:27,5308747730,24
10.405625,05:34:06,05:34:36,5298622474,25
10.405625,05:35:44,05:36:14,5298622470,26
10.405625,05:36:15,05:36:45,5298622473,27
10.405625,05:36:48,05:37:18,5298622472,28
10.405625,05:37:20,05:37:50,5298622471,29
10.405625,05:39:09,05:39:39,310784070,30
10.405625,05:40:29,05:40:59,142629691,31
10.405625,05:41:46,05:42:16,5298622467,32
10.405625,05:43:10,05:43:40,5298622463,33
10.405625,05:44:53,05:45:23,289743468,34
10.405625,05:47:13,05:47:43,5298622465,35
10.405625,05:48:45,05:49:15,267041520,36
10.405625,05:50:13,05:50:43,899606041,37
10.405625,05:51:30,05:52:00,899605974,38
20.405625,05:20:00,05:20:30,5301563275,0
20.405625,05:21:20,05:21:50,5301563278,1
20.405625,05:23:30,05:24:00,1139896204,2
20.405625,05:24:14,05:24:44,899421347,3
20.405625,05:25:42,05:26:12,1139894733,4
20.405625,05:26:42,05:27:12,899404866,5
20.405625,05:28:01,05:28:31,899421310,6
20.405625,05:29:33,05:30:03,899421293,7
20.405625,05:31:07,05:31:37,899421261,8
20.405625,05:32:14,05:32:44,899421255,9
20.405625,05:33:48,05:34:18,5298115589,10
20.405625,05:35:35,05:36:05,5296650598,11
20.405625,05:37:08,05:37:38,5301563280,12
20.405625,05:38:36,05:39:06,5301563282,13
20.405625,05:40:18,05:40:48,5301563283,14
20.405625,05:41:14,05:41:44,5298622455,15
20.405625,05:41:56,05:42:26,5298622451,16
20.405625,05:43:44,05:44:14,899421282,17
20.405625,05:44:25,05:44:55,5298622469,18
20.405625,05:46:06,05:46:36,5298622456,19
20.405625,05:47:43,05:48:13,5298622450,20
20.405625,05:49:05,05:49:35,5298622447,21
20.405625,05:50:07,05:50:37,5298622446,22
20.405625,05:51:27,05:51:57,5298622461,23
20.405625,05:52:57,05:53:27,5308747730,24
20.405625,05:54:06,05:54:36,5298622474,25
20.405625,05:55:44,05:56:14,5298622470,26
20.405625,05:56:15,05:56:45,5298622473,27
20.405625,05:56:48,05:57:18,5298622472,28
20.405625,05:57:20,05:57:50,5298622471,29
20.405625,05:59:09,05:59:39,310784070,30
20.405625,06:00:29,06:00:59,142629691,31
20.405625,06:01:46,06:02:16,5298622467,32
20.405625,06:03:10,06:03:40,5298622463,33
20.405625,06:04:53,06:05:23,289743468,34
20.405625,06:07:13,06:07:43,5298622465,35
20.405625,06:08:45,06:09:15,267041520,36
20.405625,06:10:13,06:10:43,899606041,37
20.405625,06:11:30,06:12:00,899605974,38
30.405625,05:40:00,05:40:30,5301563275,0
30.405625,05:41:20,05:41:50,5301563278,1
30.405625,05:43:30,05:44:00,1139896204,2
30.405625,05:44:14,05:44:44,899421347,3
30.405625,05:45:42,05:46:12,1139894733,4
30.405625,05:46:42,05:47:12,899404866,5
30.405625,05:48:01,05:48:31,899421310,6
30.405625,05:49:33,05:50:03,899421293,7
30.405625,05:51:07,05:51:37,899421261,8
30.405625,05:52:14,05:52:44,899421255,9
30.405625,05:53:48,05:54:18,5298115589,10
30.405625,05:55:35,05:56:05,5296650598,11
30.405625,05:57:08,05:57:38,5301563280,12
30.405625,05:58:36,05:59:06,5301563282,13
30.405625,06:00:18,06:00:48,5301563283,14
30.405625,06:01:14,06:01:44,5298622455,15
30.405625,06:01:56,06:02:26,5298622451,16
30.405625,06:03:44,06:04:14,899421282,17
30.405625,06:04:25,06:04:55,5298622469,18
30.405625,06:06:06,06:06:36,5298622456,19
30.405625,06:07:43,06:08:13,5298622450,20
30.405625,06:09:05,06:09:35,5298622447,21
30.405625,06:10:07,06:10:37,5298622446,22
30.405625,06:11:27,06:11:57,5298622461,23
30.405625,06:12:57,06:13:27,5308747730,24
30.405625,06:14:06,06:14:36,5298622474,25
30.405625,06:15:44,06:16:14,5298622470,26
30.405625,06:16:15,06:16:45,5298622473,27
30.405625,06:16:48,06:17:18,5298622472,28
30.405625,06:17:20,06:17:50,5298622471,29
30.405625,06:19:09,06:19:39,310784070,30
30.405625,06:20:29,06:20:59,142629691,31
30.405625,06:21:46,06:22:16,5298622467,32
30.405625,06:23:10,06:23:40,5298622463,33
30.405625,06:24:53,06:25:23,289743468,34
30.405625,06:27:13,06:27:43,5298622465,35
30.405625,06:28:45,06:29:15,267041520,36
30.405625,06:30:13,06:30:43,899606041,37
30.405625,06:31:30,06:32:00,899605974,38
11.405625,05:00:00,05:00:30,5301563275,0
11.405625,05:01:20,05:01:50,5301563278,1
11.405625,05:03:30,05:04:00,1139896204,2
11.405625,05:04:14,05:04:44,899421347,3
11.405625,05:05:42,05:06:12,1139894733,4
11.405625,05:06:42,05:07:12,899404866,5
11.405625,05:08:01,05:08:31,899421310,6
11.405625,05:09:33,05:10:03,899421293,7
11.405625,05:11:07,05:11:37,899421261,8
11.405625,05:12:14,05:12:44,899421255,9
11.405625,05:13:48,05:14:18,5298115589,10
11.405625,05:15:35,05:16:05,5296650598,11
11.405625,05:17:08,05:17:38,5301563280,12
11.405625,05:18:36,05:19:06,5301563282,13
11.405625,05:20:18,05:20:48,5301563283,14
11.405625,05:21:14,05:21:44,5298622455,15
11.405625,05:21:56,05:22:26,5298622451,16
11.405625,05:23:44,05:24:14,899421282,17
11.405625,05:24:25,05:24:55,5298622469,18
11.405625,05:26:06,05:26:36,5298622456,19
11.405625,05:27:43,05:28:13,5298622450,20
11.405625,05:29:05,05:29:35,5298622447,21
11.405625,05:30:07,05:30:37,5298622446,22
11.405625,05:31:27,05:31:57,5298622461,23
11.405625,05:32:57,05:33:27,5308747730,24
11.405625,05:34:06,05:34:36,5298622474,25
11.405625,05:35:44,05:36:14,5298622470,26
11.405625,05:36:15,05:36:45,5298622473,27
11.405625,05:36:48,05:37:18,5298622472,28
11.405625,05:37:20,05:37:50,5298622471,29
11.405625,05:39:09,05:39:39,310784070,30
11.405625,05:40:29,05:40:59,142629691,31
11.405625,05:41:46,05:42:16,5298622467,32
11.405625,05:43:10,05:43:40,5298622463,33
11.405625,05:44:53,05:45:23,289743468,34
11.405625,05:47:13,05:47:43,5298622465,35
11.405625,05:48:45,05:49:15,267041520,36
11.405625,05:50:13,05:50:43,899606041,37
11.405625,05:51:30,05:52:00,899605974,38
21.405625,05:20:00,05:20:30,5301563275,0
21.405625,05:21:20,05:21:50,5301563278,1
21.405625,05:23:30,05:24:00,1139896204,2
21.405625,05:24:14,05:24:44,899421347,3
21.405625,05:25:42,05:26:12,1139894733,4
21.405625,05:26:42,05:27:12,899404866,5
21.405625,05:28:01,05:28:31,899421310,6
21.405625,05:29:33,05:30:03,899421293,7
21.405625,05:31:07,05:31:37,899421261,8
21.405625,05:32:14,05:32:44,899421255,9
21.405625,05:33:48,05:34:18,5298115589,10
21.405625,05:35:35,05:36:05,5296650598,11
21.405625,05:37:08,05:37:38,5301563280,12
21.405625,05:38:36,05:39:06,5301563282,13
21.405625,05:40:18,05:40:48,5301563283,14
21.405625,05:41:14,05:41:44,5298622455,15
21.405625,05:41:56,05:42:26,5298622451,16
21.405625,05:43:44,05:44:14,899421282,17
21.405625,05:44:25,05:44:55,5298622469,18
21.405625,05:46:06,05:46:36,5298622456,19
21.405625,05:47:43,05:48:13,5298622450,20
21.405625,05:49:05,05:49:35,5298622447,21
21.405625,05:50:07,05:50:37,5298622446,22
21.405625,05:51:27,05:51:57,5298622461,23
21.405625,05:52:57,05:53:27,5308747730,24
21.405625,05:54:06,05:54:36,5298622474,25
21.405625,05:55:44,05:56:14,5298622470,26
21.405625,05:56:15,05:56:45,5298622473,27
21.405625,05:56:48,05:57:18,5298622472,28
21.405625,05:57:20,05:57:50,5298622471,29
21.405625,05:59:09,05:59:39,310784070,30
21.405625,06:00:29,06:00:59,142629691,31
21.405625,06:01:46,06:02:16,5298622467,32
21.405625,06:03:10,06:03:40,5298622463,33
21.405625,06:04:53,06:05:23,289743468,34
21.405625,06:07:13,06:07:43,5298622465,35
21.405625,06:08:45,06:09:15,267041520,36
21.405625,06:10:13,06:10:43,899606041,37
21.405625,06:11:30,06:12:00,899605974,38
31.405625,05:40:00,05:40:30,5301563275,0
31.405625,05:41:20,05:41:50,5301563278,1
31.405625,05:43:30,05:44:00,1139896204,2
31.405625,05:44:14,05:44:44,899421347,3
31.405625,05:45:42,05:46:12,1139894733,4
31.405625,05:46:42,05:47:12,899404866,5
