route_id,service_id,trip_id,trip_headsign,shape_id
405963,WE,20.405963,[Dummy]Universität Busterminal-to-Rabbiner-Rülf-Platz,405963
405963,WE,30.405963,[Dummy]Universität Busterminal-to-Rabbiner-Rülf-Platz,405963
405963,WD,11.405963,[Dummy]Universität Busterminal-to-Rabbiner-Rülf-Platz,405963
405963,WD,21.405963,[Dummy]Universität Busterminal-to-Rabbiner-Rülf-Platz,405963
405963,WD,31.405963,[Dummy]Universität Busterminal-to-Rabbiner-Rülf-Platz,405963
406014,WE,10.406014,[Dummy]St.Ingbert Bahnhof-to-St.Ingbert Bahnhof,406014
406014,WE,20.406014,[Dummy]St.Ingbert Bahnhof-to-St.Ingbert Bahnhof,406014
406014,WE,30.406014,[Dummy]St.Ingbert Bahnhof-to-St.Ingbert Bahnhof,406014
406014,WD,11.406014,[Dummy]St.Ingbert Bahnhof-to-St.Ingbert Bahnhof,406014
406014,WD,21.406014,[Dummy]St.Ingbert Bahnhof-to-St.Ingbert Bahnhof,406014
406014,WD,31.406014,[Dummy]St.Ingbert Bahnhof-to-St.Ingbert Bahnhof,406014
406459,WE,10.406459,[Dummy]St. Ingbert Rendezvous-Platz-to-Sulzbach Bahnhof / Dudweiler Dudoplatz,406459
406459,WE,20.406459,[Dummy]St. Ingbert Rendezvous-Platz-to-Sulzbach Bahnhof / Dudweiler Dudoplatz,406459
406459,WE,30.406459,[Dummy]St. Ingbert Rendezvous-Platz-to-Sulzbach Bahnhof / Dudweiler Dudoplatz,406459
406459,WD,11.406459,[Dummy]St. Ingbert Rendezvous-Platz-to-Sulzbach Bahnhof / Dudweiler Dudoplatz,406459
406459,WD,21.406459,[Dummy]St. Ingbert Rendezvous-Platz-to-Sulzbach Bahnhof / Dudweiler Dudoplatz,406459
406459,WD,31.406459,[Dummy]St. Ingbert Rendezvous-Platz-to-Sulzbach Bahnhof / Dudweiler Dudoplatz,406459
416496,WE,10.416496,[Dummy]Rußhütte-to-Rathaus,416496
416496,WE,20.416496,[Dummy]Rußhütte-to-Rathaus,416496
416496,WE,30.416496,[Dummy]Rußhütte-to-Rathaus,416496
416496,WD,11.416496,[Dummy]Rußhütte-to-Rathaus,416496
416496,WD,21.416496,[Dummy]Rußhütte-to-Rathaus,416496
416496,WD,31.416496,[Dummy]Rußhütte-to-Rathaus,416496
418074,WE,10.418074,[Dummy]Lebach-to-Saarlouis,418074
418074,WE,20.418074,[Dummy]Lebach-to-Saarlouis,418074
418074,WE,30.418074,[Dummy]Lebach-to-Saarlouis,418074
418074,WD,11.418074,[Dummy]Lebach-to-Saarlouis,418074
418074,WD,21.418074,[Dummy]Lebach-to-Saarlouis,418074
418074,WD,31.418074,[Dummy]Lebach-to-Saarlouis,418074
450843,WE,10.450843,[Dummy]Göttelborn Spiel− und Sportzentrum-to-Saarbrücken Landwehrplatz,450843
450843,WE,20.450843,[Dummy]Göttelborn Spiel− und Sportzentrum-to-Saarbrücken Landwehrplatz,450843
450843,WE,30.450843,[Dummy]Göttelborn Spiel− und Sportzentrum-to-Saarbrücken Landwehrplatz,450843
450843,WD,11.450843,[Dummy]Göttelborn Spiel− und Sportzentrum-to-Saarbrücken Landwehrplatz,450843
450843,WD,21.450843,[Dummy]Göttelborn Spiel− und Sportzentrum-to-Saarbrücken Landwehrplatz,450843
450843,WD,31.450843,[Dummy]Göttelborn Spiel− und Sportzentrum-to-Saarbrücken Landwehrplatz,450843
450854,WE,10.450854,[Dummy]Saarbrücken Hbf-to-Göttelborn Friedhof,450854
450854,WE,20.450854,[Dummy]Saarbrücken Hbf-to-Göttelborn Friedhof,450854
450854,WE,30.450854,[Dummy]Saarbrücken Hbf-to-Göttelborn Friedhof,450854
450854,WD,11.450854,[Dummy]Saarbrücken Hbf-to-Göttelborn Friedhof,450854
450854,WD,21.450854,[Dummy]Saarbrücken Hbf-to-Göttelborn Friedhof,450854
450854,WD,31.450854,[Dummy]Saarbrücken Hbf-to-Göttelborn Friedhof,450854
450872,WE,10.450872,[Dummy]Neunkirchen Stummdenkmal-to-Illingen Bahnhof/Merchweiler Auf Pfuhlst,450872
450872,WE,20.450872,[Dummy]Neunkirchen Stummdenkmal-to-Illingen Bahnhof/Merchweiler Auf Pfuhlst,450872
450872,WE,30.450872,[Dummy]Neunkirchen Stummdenkmal-to-Illingen Bahnhof/Merchweiler Auf Pfuhlst,450872
450872,WD,11.450872,[Dummy]Neunkirchen Stummdenkmal-to-Illingen Bahnhof/Merchweiler Auf Pfuhlst,450872
450872,WD,21.450872,[Dummy]Neunkirchen Stummdenkmal-to-Illingen Bahnhof/Merchweiler Auf Pfuhlst,450872
450872,WD,31.450872,[Dummy]Neunkirchen Stummdenkmal-to-Illingen Bahnhof/Merchweiler Auf Pfuhlst,450872
538221,WE,10.538221,[Dummy]Neunkirchen Stummdenkmal-to-Neunkirchen Stummdenkmal,538221
538221,WE,20.538221,[Dummy]Neunkirchen Stummdenkmal-to-Neunkirchen Stummdenkmal,538221
538221,WE,30.538221,[Dummy]Neunkirchen Stummdenkmal-to-Neunkirchen Stummdenkmal,538221
538221,WD,11.538221,[Dummy]Neunkirchen Stummdenkmal-to-Neunkirchen Stummdenkmal,538221
538221,WD,21.538221,[Dummy]Neunkirchen Stummdenkmal-to-Neunkirchen Stummdenkmal,538221
538221,WD,31.538221,[Dummy]Neunkirchen Stummdenkmal-to-Neunkirchen Stummdenkmal,538221
538255,WE,10.538255,[Dummy]Riegelsberg Süd-to-Köllerbach,538255
538255,WE,20.538255,[Dummy]Riegelsberg Süd-to-Köllerbach,538255
538255,WE,30.538255,[Dummy]Riegelsberg Süd-to-Köllerbach,538255
538255,WD,11.538255,[Dummy]Riegelsberg Süd-to-Köllerbach,538255
538255,WD,21.538255,[Dummy]Riegelsberg Süd-to-Köllerbach,538255
538255,WD,31.538255,[Dummy]Riegelsberg Süd-to-Köllerbach,538255
721798,WE,10.721798,[Dummy]Hüttigweiler Apotheke-to-Saarbrücken Hauptbahnhof,721798
721798,WE,20.721798,[Dummy]Hüttigweiler Apotheke-to-Saarbrücken Hauptbahnhof,721798
721798,WE,30.721798,[Dummy]Hüttigweiler Apotheke-to-Saarbrücken Hauptbahnhof,721798
721798,WD,11.721798,[Dummy]Hüttigweiler Apotheke-to-Saarbrücken Hauptbahnhof,721798
721798,WD,21.721798,[Dummy]Hüttigweiler Apotheke-to-Saarbrücken Hauptbahnhof,721798
721798,WD,31.721798,[Dummy]Hüttigweiler Apotheke-to-Saarbrücken Hauptbahnhof,721798
812457,WE,10.812457,[Dummy]Wellesweiler Friedhof/Wellesweiler Hirschbergsiedlung-to-Breitenbach Wendeplatz,812457
812457,WE,20.812457,[Dummy]Wellesweiler Friedhof/Wellesweiler Hirschbergsiedlung-to-Breitenbach Wendeplatz,812457
812457,WE,30.812457,[Dummy]Wellesweiler Friedhof/Wellesweiler Hirschbergsiedlung-to-Breitenbach Wendeplatz,812457
812457,WD,11.812457,[Dummy]Wellesweiler Friedhof/Wellesweiler Hirschbergsiedlung-to-Breitenbach Wendeplatz,812457
812457,WD,21.812457,[Dummy]Wellesweiler Friedhof/Wellesweiler Hirschbergsiedlung-to-Breitenbach Wendeplatz,812457
812457,WD,31.812457,[Dummy]Wellesweiler Friedhof/Wellesweiler Hirschbergsiedlung-to-Breitenbach Wendeplatz,812457
910005,WE,10.910005,[Dummy]Neunkirchen Biedersberg-to-Neunkirchen Storchenplatz,910005
910005,WE,20.910005,[Dummy]Neunkirchen Biedersberg-to-Neunkirchen Storchenplatz,910005
910005,WE,30.910005,[Dummy]Neunkirchen Biedersberg-to-Neunkirchen Storchenplatz,910005
910005,WD,11.910005,[Dummy]Neunkirchen Biedersberg-to-Neunkirchen Storchenplatz,910005
910005,WD,21.910005,[Dummy]Neunkirchen Biedersberg-to-Neunkirchen Storchenplatz,910005
910005,WD,31.910005,[Dummy]Neunkirchen Biedersberg-to-Neunkirchen Storchenplatz,910005
910012,WE,10.910012,[Dummy]Furpach Zentralfriedhof-to-Homburg Uniklinik,910012
910012,WE,20.910012,[Dummy]Furpach Zentralfriedhof-to-Homburg Uniklinik,910012
910012,WE,30.910012,[Dummy]Furpach Zentralfriedhof-to-Homburg Uniklinik,910012
910012,WD,11.910012,[Dummy]Furpach Zentralfriedhof-to-Homburg Uniklinik,910012
910012,WD,21.910012,[Dummy]Furpach Zentralfriedhof-to-Homburg Uniklinik,910012
910012,WD,31.910012,[Dummy]Furpach Zentralfriedhof-to-Homburg Uniklinik,910012
911939,WE,10.911939,[Dummy]Rastpfuhl Bernkasteler Platz-to-Dellbrückschacht,911939
911939,WE,20.911939,[Dummy]Rastpfuhl Bernkasteler Platz-to-Dellbrückschacht,911939
911939,WE,30.911939,[Dummy]Rastpfuhl Bernkasteler Platz-to-Dellbrückschacht,911939
911939,WD,11.911939,[Dummy]Rastpfuhl Bernkasteler Platz-to-Dellbrückschacht,911939
911939,WD,21.911939,[Dummy]Rastpfuhl Bernkasteler Platz-to-Dellbrückschacht,911939
911939,WD,31.911939,[Dummy]Rastpfuhl Bernkasteler Platz-to-Dellbrückschacht,911939
920473,WE,10.920473,[Dummy]Saarlouis Kleiner Markt-to-Hülzweiler,920473
920473,WE,20.920473,[Dummy]Saarlouis Kleiner Markt-to-Hülzweiler,920473
920473,WE,30.920473,[Dummy]Saarlouis Kleiner Markt-to-Hülzweiler,920473
920473,WD,11.920473,[Dummy]Saarlouis Kleiner Markt-to-Hülzweiler,920473
920473,WD,21.920473,[Dummy]Saarlouis Kleiner Markt-to-Hülzweiler,920473
920473,WD,31.920473,[Dummy]Saarlouis Kleiner Markt-to-Hülzweiler,920473
940080,WE,10.940080,[Dummy]Römerkastell-to-Saarbasar,940080
940080,WE,20.940080,[Dummy]Römerkastell-to-Saarbasar,940080
940080,WE,30.940080,[Dummy]Römerkastell-to-Saarbasar,940080
940080,WD,11.940080,[Dummy]Römerkastell-to-Saarbasar,940080
940080,WD,21.940080,[Dummy]Römerkastell-to-Saarbasar,940080
940080,WD,31.940080,[Dummy]Römerkastell-to-Saarbasar,940080
940082,WE,10.940082,[Dummy]Römerkastell-to-Römerkastell,940082
940082,WE,20.940082,[Dummy]Römerkastell-to-Römerkastell,940082
940082,WE,30.940082,[Dummy]Römerkastell-to-Römerkastell,940082
940082,WD,11.940082,[Dummy]Römerkastell-to-Römerkastell,940082
940082,WD,21.940082,[Dummy]Römerkastell-to-Römerkastell,940082
940082,WD,31.940082,[Dummy]Römerkastell-to-Römerkastell,940082
942855,WE,10.942855,[Dummy]Riegelsberg Süd-to-Völklingen Bahnhof,942855
942855,WE,20.942855,[Dummy]Riegelsberg Süd-to-Völklingen Bahnhof,942855
942855,WE,30.942855,[Dummy]Riegelsberg Süd-to-Völklingen Bahnhof,942855
942855,WD,11.942855,[Dummy]Riegelsberg Süd-to-Völklingen Bahnhof,942855
942855,WD,21.942855,[Dummy]Riegelsberg Süd-to-Völklingen Bahnhof,942855
942855,WD,31.942855,[Dummy]Riegelsberg Süd-to-Völklingen Bahnhof,942855
1108389,WE,10.1108389,[Dummy]Homburg-to-Kleinblittersdorf,1108389
1108389,WE,20.1108389,[Dummy]Homburg-to-Kleinblittersdorf,1108389
1108389,WE,30.1108389,[Dummy]Homburg-to-Kleinblittersdorf,1108389
1108389,WD,11.1108389,[Dummy]Homburg-to-Kleinblittersdorf,1108389
1108389,WD,21.1108389,[Dummy]Homburg-to-Kleinblittersdorf,1108389
1108389,WD,31.1108389,[Dummy]Homburg-to-Kleinblittersdorf,1108389
1108397,WE,10.1108397,[Dummy],1108397
1108397,WE,20.1108397,[Dummy],1108397
1108397,WE,30.1108397,[Dummy],1108397
1108397,WD,11.1108397,[Dummy],1108397
1108397,WD,21.1108397,[Dummy],1108397
1108397,WD,31.1108397,[Dummy],1108397
1111898,WE,10.1111898,"[Dummy]Saarlouis, Kleiner Markt-to-Luxembourg, Kannerklinik",1111898
1111898,WE,20.1111898,"[Dummy]Saarlouis, Kleiner Markt-to-Luxembourg, Kannerklinik",1111898
1111898,WE,30.1111898,"[Dummy]Saarlouis, Kleiner Markt-to-Luxembourg, Kannerklinik",1111898
1111898,WD,11.1111898,"[Dummy]Saarlouis, Kleiner Markt-to-Luxembourg, Kannerklinik",1111898
1111898,WD,21.1111898,"[Dummy]Saarlouis, Kleiner Markt-to-Luxembourg, Kannerklinik",1111898
1111898,WD,31.1111898,"[Dummy]Saarlouis, Kleiner Markt-to-Luxembourg, Kannerklinik",1111898
1111899,WE,10.1111899,"[Dummy]Luxembourg, Kannerklinik-to-Losheim, Bahnhof",1111899
1111899,WE,20.1111899,"[Dummy]Luxembourg, Kannerklinik-to-Losheim, Bahnhof",1111899
1111899,WE,30.1111899,"[Dummy]Luxembourg, Kannerklinik-to-Losheim, Bahnhof",1111899
1111899,WD,11.1111899,"[Dummy]Luxembourg, Kannerklinik-to-Losheim, Bahnhof",1111899
1111899,WD,21.1111899,"[Dummy]Luxembourg, Kannerklinik-to-Losheim, Bahnhof",1111899
1111899,WD,31.1111899,"[Dummy]Luxembourg, Kannerklinik-to-Losheim, Bahnhof",1111899
1139510,WE,10.1139510,[Dummy]Lebach Bahnhof-to-St.Wendel ZOB,1139510
1139510,WE,20.1139510,[Dummy]Lebach Bahnhof-to-St.Wendel ZOB,1139510
1139510,WE,30.1139510,[Dummy]Lebach Bahnhof-to-St.Wendel ZOB,1139510
1139510,WD,11.1139510,[Dummy]Lebach Bahnhof-to-St.Wendel ZOB,1139510
1139510,WD,21.1139510,[Dummy]Lebach Bahnhof-to-St.Wendel ZOB,1139510
1139510,WD,31.1139510,[Dummy]Lebach Bahnhof-to-St.Wendel ZOB,1139510
1204988,WE,10.1204988,[Dummy]Saarbrücken Hauptbahnhof-to-Hombourg-Haut Supermarché,1204988
1204988,WE,20.1204988,[Dummy]Saarbrücken Hauptbahnhof-to-Hombourg-Haut Supermarché,1204988
1204988,WE,30.1204988,[Dummy]Saarbrücken Hauptbahnhof-to-Hombourg-Haut Supermarché,1204988
1204988,WD,11.1204988,[Dummy]Saarbrücken Hauptbahnhof-to-Hombourg-Haut Supermarché,1204988
1204988,WD,21.1204988,[Dummy]Saarbrücken Hauptbahnhof-to-Hombourg-Haut Supermarché,1204988
1204988,WD,31.1204988,[Dummy]Saarbrücken Hauptbahnhof-to-Hombourg-Haut Supermarché,1204988
1204991,WE,10.1204991,[Dummy]Völklingen Rathaus-to-Naßweiler Bremerhof I,1204991
1204991,WE,20.1204991,[Dummy]Völklingen Rathaus-to-Naßweiler Bremerhof I,1204991
1204991,WE,30.1204991,[Dummy]Völklingen Rathaus-to-Naßweiler Bremerhof I,1204991
1204991,WD,11.1204991,[Dummy]Völklingen Rathaus-to-Naßweiler Bremerhof I,1204991
1204991,WD,21.1204991,[Dummy]Völklingen Rathaus-to-Naßweiler Bremerhof I,1204991
1204991,WD,31.1204991,[Dummy]Völklingen Rathaus-to-Naßweiler Bremerhof I,1204991
1205315,WE,10.1205315,[Dummy]Völklingen Neues Rathaus-to-Lauterbach Dellwieserweg,1205315
1205315,WE,20.1205315,[Dummy]Völklingen Neues Rathaus-to-Lauterbach Dellwieserweg,1205315
1205315,WE,30.1205315,[Dummy]Völklingen Neues Rathaus-to-Lauterbach Dellwieserweg,1205315
1205315,WD,11.1205315,[Dummy]Völklingen Neues Rathaus-to-Lauterbach Dellwieserweg,1205315
1205315,WD,21.1205315,[Dummy]Völklingen Neues Rathaus-to-Lauterbach Dellwieserweg,1205315
1205315,WD,31.1205315,[Dummy]Völklingen Neues Rathaus-to-Lauterbach Dellwieserweg,1205315
1376296,WE,10.1376296,[Dummy]Saarlouis Kleiner Markt-to-Friedrichweiler Kindergarten,1376296
1376296,WE,20.1376296,[Dummy]Saarlouis Kleiner Markt-to-Friedrichweiler Kindergarten,1376296
1376296,WE,30.1376296,[Dummy]Saarlouis Kleiner Markt-to-Friedrichweiler Kindergarten,1376296
1376296,WD,11.1376296,[Dummy]Saarlouis Kleiner Markt-to-Friedrichweiler Kindergarten,1376296
1376296,WD,21.1376296,[Dummy]Saarlouis Kleiner Markt-to-Friedrichweiler Kindergarten,1376296
1376296,WD,31.1376296,[Dummy]Saarlouis Kleiner Markt-to-Friedrichweiler Kindergarten,1376296
1711128,WE,10.1711128,"[Dummy]Luxembourg, Charlys Gare-to-Perl, Central",1711128
1711128,WE,20.1711128,"[Dummy]Luxembourg, Charlys Gare-to-Perl, Central",1711128
1711128,WE,30.1711128,"[Dummy]Luxembourg, Charlys Gare-to-Perl, Central",1711128
1711128,WD,11.1711128,"[Dummy]Luxembourg, Charlys Gare-to-Perl, Central",1711128
1711128,WD,21.1711128,"[Dummy]Luxembourg, Charlys Gare-to-Perl, Central",1711128
1711128,WD,31.1711128,"[Dummy]Luxembourg, Charlys Gare-to-Perl, Central",1711128
1711189,WE,10.1711189,"[Dummy]Mondorf, Christophorus-to-Remich, Gare Routière",1711189
1711189,WE,20.1711189,"[Dummy]Mondorf, Christophorus-to-Remich, Gare Routière",1711189
1711189,WE,30.1711189,"[Dummy]Mondorf, Christophorus-to-Remich, Gare Routière",1711189
1711189,WD,11.1711189,"[Dummy]Mondorf, Christophorus-to-Remich, Gare Routière",1711189
1711189,WD,21.1711189,"[Dummy]Mondorf, Christophorus-to-Remich, Gare Routière",1711189
1711189,WD,31.1711189,"[Dummy]Mondorf, Christophorus-to-Remich, Gare Routière",1711189
1763922,WE,10.1763922,[Dummy]Stadtbuslinie 511,1763922
1763922,WE,20.1763922,[Dummy]Stadtbuslinie 511,1763922
1763922,WE,30.1763922,[Dummy]Stadtbuslinie 511,1763922
1763922,WD,11.1763922,[Dummy]Stadtbuslinie 511,1763922
1763922,WD,21.1763922,[Dummy]Stadtbuslinie 511,1763922
1763922,WD,31.1763922,[Dummy]Stadtbuslinie 511,1763922
2071636,WE,10.2071636,[Dummy]Riegelsberg Süd-to-Riegelsberg Süd,2071636
2071636,WE,20.2071636,[Dummy]Riegelsberg Süd-to-Riegelsberg Süd,2071636
2071636,WE,30.2071636,[Dummy]Riegelsberg Süd-to-Riegelsberg Süd,2071636
2071636,WD,11.2071636,[Dummy]Riegelsberg Süd-to-Riegelsberg Süd,2071636
2071636,WD,21.2071636,[Dummy]Riegelsberg Süd-to-Riegelsberg Süd,2071636
2071636,WD,31.2071636,[Dummy]Riegelsberg Süd-to-Riegelsberg Süd,2071636
2071708,WE,10.2071708,[Dummy]Riegelsberghalle-to-Riegelsberg Süd,2071708
2071708,WE,20.2071708,[Dummy]Riegelsberghalle-to-Riegelsberg Süd,2071708
2071708,WE,30.2071708,[Dummy]Riegelsberghalle-to-Riegelsberg Süd,2071708
2071708,WD,11.2071708,[Dummy]Riegelsberghalle-to-Riegelsberg Süd,2071708
2071708,WD,21.2071708,[Dummy]Riegelsberghalle-to-Riegelsberg Süd,2071708
2071708,WD,31.2071708,[Dummy]Riegelsberghalle-to-Riegelsberg Süd,2071708
2075840,WE,10.2075840,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075840
2075840,WE,20.2075840,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075840
2075840,WE,30.2075840,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075840
2075840,WD,11.2075840,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075840
2075840,WD,21.2075840,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075840
2075840,WD,31.2075840,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075840
2075841,WE,10.2075841,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075841
2075841,WE,20.2075841,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075841
2075841,WE,30.2075841,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075841
2075841,WD,11.2075841,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075841
2075841,WD,21.2075841,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075841
2075841,WD,31.2075841,[Dummy]Riegelsberg Süd-to-Riegelsberg Stumpen,2075841
2075842,WE,10.2075842,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075842
2075842,WE,20.2075842,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075842
2075842,WE,30.2075842,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075842
2075842,WD,11.2075842,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075842
2075842,WD,21.2075842,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075842
2075842,WD,31.2075842,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075842
2075843,WE,10.2075843,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075843
2075843,WE,20.2075843,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075843
2075843,WE,30.2075843,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075843
2075843,WD,11.2075843,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075843
2075843,WD,21.2075843,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075843
2075843,WD,31.2075843,[Dummy]Hilschbacher Straße-to-Riegelsberg Süd,2075843
2075844,WE,10.2075844,[Dummy]Riegelsberg Stumpen-to-Riegelsberg Süd,2075844
2075844,WE,20.2075844,[Dummy]Riegelsberg Stumpen-to-Riegelsberg Süd,2075844
2075844,WE,30.2075844,[Dummy]Riegelsberg Stumpen-to-Riegelsberg Süd,2075844
2075844,WD,11.2075844,[Dummy]Riegelsberg Stumpen-to-Riegelsberg Süd,2075844
2075844,WD,21.2075844,[Dummy]Riegelsberg Stumpen-to-Riegelsberg Süd,2075844
2075844,WD,31.2075844,[Dummy]Riegelsberg Stumpen-to-Riegelsberg Süd,2075844
2080573,WE,10.2080573,[Dummy]Güchenbach-to-Heusweiler Markt,2080573
2080573,WE,20.2080573,[Dummy]Güchenbach-to-Heusweiler Markt,2080573
2080573,WE,30.2080573,[Dummy]Güchenbach-to-Heusweiler Markt,2080573
2080573,WD,11.2080573,[Dummy]Güchenbach-to-Heusweiler Markt,2080573
2080573,WD,21.2080573,[Dummy]Güchenbach-to-Heusweiler Markt,2080573
2080573,WD,31.2080573,[Dummy]Güchenbach-to-Heusweiler Markt,2080573
2080574,WE,10.2080574,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080574
2080574,WE,20.2080574,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080574
2080574,WE,30.2080574,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080574
2080574,WD,11.2080574,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080574
2080574,WD,21.2080574,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080574
2080574,WD,31.2080574,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080574
2080575,WE,10.2080575,[Dummy]Riegelsberg Süd-to-Heusweiler Markt,2080575
2080575,WE,20.2080575,[Dummy]Riegelsberg Süd-to-Heusweiler Markt,2080575
2080575,WE,30.2080575,[Dummy]Riegelsberg Süd-to-Heusweiler Markt,2080575
2080575,WD,11.2080575,[Dummy]Riegelsberg Süd-to-Heusweiler Markt,2080575
2080575,WD,21.2080575,[Dummy]Riegelsberg Süd-to-Heusweiler Markt,2080575
2080575,WD,31.2080575,[Dummy]Riegelsberg Süd-to-Heusweiler Markt,2080575
2080626,WE,10.2080626,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080626
2080626,WE,20.2080626,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080626
2080626,WE,30.2080626,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080626
2080626,WD,11.2080626,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080626
2080626,WD,21.2080626,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080626
2080626,WD,31.2080626,[Dummy]Heusweiler Markt B-to-Güchenbach B,2080626
2084669,WE,10.2084669,[Dummy]Riegelsberg Süd-to-Püttlingen Zum Birkenbruch,2084669
2084669,WE,20.2084669,[Dummy]Riegelsberg Süd-to-Püttlingen Zum Birkenbruch,2084669
2084669,WE,30.2084669,[Dummy]Riegelsberg Süd-to-Püttlingen Zum Birkenbruch,2084669
2084669,WD,11.2084669,[Dummy]Riegelsberg Süd-to-Püttlingen Zum Birkenbruch,2084669
2084669,WD,21.2084669,[Dummy]Riegelsberg Süd-to-Püttlingen Zum Birkenbruch,2084669
2084669,WD,31.2084669,[Dummy]Riegelsberg Süd-to-Püttlingen Zum Birkenbruch,2084669
2084670,WE,10.2084670,[Dummy]Riegelsberg Süd-to-Püttlingen Zum Birkenbruch,2084670
2084670,WE,20.2084670,[Dummy]Riegelsberg Süd-to-Püttlingen Zum Birkenbruch,2084670
2084670,WE,30.2084670,[Dummy]Riegelsberg Süd-to-Püttlingen Zum Birkenbruch,2084670
2084670,WD,11.2084670,[Dummy]Riegelsberg Süd-to-Püttlingen Zum Birkenbruch,2084670
